row_id,xcoord,ycoord
958,-124.11554,66.33124
959,-124.04798,66.31211
960,-124.0134,66.31594
961,-123.87416,66.35921
962,-123.82441,66.38335
963,-123.80072,66.38923
964,-123.71815,66.39453
965,-123.64338,66.41219
966,-123.54742,66.4172
967,-123.50164,66.43986
968,-123.38198,66.44958
969,-123.32458,66.46371
970,-123.27013,66.46959
971,-123.24569,66.47666
972,-123.19771,66.49785
973,-123.19227,66.50521
974,-123.19109,66.51522
975,-123.18888,66.52435
976,-123.18064,66.52847
977,-123.1668,66.53082
978,-123.15385,66.53465
979,-123.14134,66.53553
980,-123.12942,66.52847
981,-123.14738,66.52346
982,-123.16357,66.51522
983,-123.14399,66.51198
984,-123.13884,66.50139
985,-123.14605,66.48932
986,-123.16357,66.48137
987,-123.13619,66.46989
988,-123.10734,66.46724
989,-123.04744,66.4743
990,-123.04302,66.47666
991,-123.03552,66.48549
992,-123.03007,66.48755
993,-123.02683,66.4852
994,-123.02404,66.47636
995,-123.02021,66.4743
996,-122.9893,66.47489
997,-122.97429,66.47754
998,-122.96119,66.48431
999,-122.95854,66.4902
1000,-122.95133,66.51875
1001,-122.92027,66.54642
1002,-122.89231,66.55555
1003,-122.82181,66.54289
1004,-122.79429,66.55025
1005,-122.79429,66.5426
1006,-122.75543,66.55437
1007,-122.61855,66.5426
1008,-122.54025,66.54878
1009,-122.4646,66.56379
1010,-122.48829,66.57086
1011,-122.54157,66.56409
1012,-122.56704,66.56997
1013,-122.5479,66.58086
1014,-122.5323,66.59617
1015,-122.51538,66.60824
1016,-122.49256,66.61089
1017,-122.50125,66.60176
1018,-122.50331,66.59176
1019,-122.49816,66.58263
1020,-122.4852,66.57674
1021,-122.4696,66.57821
1022,-122.44031,66.59411
1023,-122.40705,66.60117
1024,-122.37791,66.6153
1025,-122.36187,66.61825
1026,-122.34788,66.6156
1027,-122.33714,66.60853
1028,-122.32007,66.59117
1029,-122.33037,66.57704
1030,-122.34656,66.57292
1031,-122.36525,66.57262
1032,-122.38276,66.56997
1033,-122.38276,66.56379
1034,-122.3576,66.55938
1035,-122.32639,66.5632
1036,-122.29666,66.5738
1037,-122.27606,66.58763
1038,-122.25295,66.5997
1039,-121.99685,66.62266
1040,-121.74856,66.6939
1041,-121.46391,66.72392
1042,-121.43683,66.73511
1043,-121.46818,66.74777
1044,-121.48216,66.75572
1045,-121.48142,66.76514
1046,-121.46288,66.77367
1047,-121.44006,66.77397
1048,-121.3962,66.76867
1049,-121.37972,66.77073
1050,-121.36029,66.77632
1051,-121.31349,66.79663
1052,-121.30304,66.80605
1053,-121.29583,66.80723
1054,-121.26963,66.80311
1055,-121.25874,66.80281
1056,-121.25874,66.80958
1057,-121.26492,66.82077
1058,-121.25609,66.82784
1059,-121.22459,66.83755
1060,-121.17926,66.86757
1061,-121.16277,66.8717
1062,-120.97747,66.85786
1063,-120.9342,66.86228
1064,-120.85575,66.8817
1065,-120.79467,66.88818
1066,-120.75581,66.89731
1067,-120.64911,66.90584
1068,-120.64278,66.91909
1069,-120.58494,66.9344
1070,-120.53592,66.95353
1071,-120.42907,66.94617
1072,-120.3437,66.9553
1073,-120.29263,66.95353
1074,-120.26673,66.95736
1075,-120.19991,66.97914
1076,-120.1793,66.9915
1077,-120.15428,67.0018
1078,-120.05258,67.00151
1079,-119.93601,67.03683
1080,-119.8739,67.04302
1081,-119.86831,67.04096
1082,-119.86669,67.03625
1083,-119.86713,67.02918
1084,-119.858,67.03124
1085,-119.84682,67.03978
1086,-119.83975,67.04302
1087,-119.80958,67.04655
1088,-119.78397,67.04478
1089,-119.76057,67.03683
1090,-119.73673,67.02241
1091,-119.75218,67.01505
1092,-119.81252,67.00887
1093,-119.77853,66.97708
1094,-119.71789,66.98326
1095,-119.65151,66.99857
