,row_id,xcoord,ycoord
54526,54526.0,-6.49144,54.890530000000005
54527,54527.0,-6.51032,54.906890000000004
54528,54528.0,-6.50699,54.916000000000004
54529,54529.0,-6.50243,54.921369999999996
54530,54530.0,-6.5048699999999995,54.930080000000004
54531,54531.0,-6.51366,54.9396
54532,54532.0,-6.52042,54.94514
54533,54533.0,-6.5467,54.953559999999996
54534,54534.0,-6.55248,54.959419999999994
54535,54535.0,-6.551419999999999,54.9763
54536,54536.0,-6.58202,54.995180000000005
54537,54537.0,-6.59195,55.02021
54538,54538.0,-6.583080000000001,55.02911999999999
54539,54539.0,-6.58259,55.04051
54540,54540.0,-6.5939,55.06074
54541,54541.0,-6.613919999999999,55.076609999999995
54542,54542.0,-6.61632,55.09235
54543,54543.0,-6.63012,55.10586
54544,54544.0,-6.66295,55.127430000000004
54545,54545.0,-6.67715,55.14956
54546,54546.0,-6.68708,55.15746
54547,54547.0,-6.705310000000001,55.163230000000006
54548,54548.0,-6.754510000000001,55.1778
58367,58367.0,-4.77351,56.61359
58368,58368.0,-4.73241,56.626940000000005
58369,58369.0,-4.70629,56.63207
58370,58370.0,-4.67715,56.64142
58371,58371.0,-4.60228,56.68085
58372,58372.0,-4.57958,56.6872
58373,58373.0,-4.5043,56.68618000000001
58374,58374.0,-4.45368,56.688869999999994
58375,58375.0,-4.4299599999999995,56.6918
58376,58376.0,-4.19384,56.70437
58377,58377.0,-4.18151,56.70474
58378,58378.0,-4.04479,56.71955
58379,58379.0,-3.94567,56.721669999999996
58380,58380.0,-3.86901,56.724680000000006
58381,58381.0,-3.82429,56.72906999999999
58382,58382.0,-3.7974699999999997,56.72875
58383,58383.0,-3.74022,56.72061
58384,58384.0,-3.70661,56.7062
58385,58385.0,-3.6787,56.6909
58386,58386.0,-3.656,56.67349
58387,58387.0,-3.63476,56.65379
58388,58388.0,-3.61775,56.63044
58389,58389.0,-3.60509,56.60399
58390,58390.0,-3.5905699999999996,56.59333
58391,58391.0,-3.569,56.58198
58392,58392.0,-3.52733,56.562569999999994
58393,58393.0,-3.4644699999999995,56.54906
58394,58394.0,-3.4307800000000004,56.54365
58395,58395.0,-3.39415,56.546859999999995
58396,58396.0,-3.3849199999999997,56.54035
58397,58397.0,-3.39232,56.525780000000005
58398,58398.0,-3.44213,56.48477
58399,58399.0,-3.4575099999999996,56.4619
58400,58400.0,-3.4580800000000003,56.442609999999995
58401,58401.0,-3.44896,56.4291
58402,58402.0,-3.4360199999999996,56.417469999999994
58403,58403.0,-3.4272400000000003,56.403059999999996
58404,58404.0,-3.4168199999999995,56.3924
58405,58405.0,-3.3707599999999998,56.38768
58406,58406.0,-3.3234800000000004,56.36591
62182,62182.0,-7.46052,54.15445
62183,62183.0,-7.49608,54.20701999999999
62184,62184.0,-7.52929,54.232490000000006
62185,62185.0,-7.546860000000001,54.255930000000006
62186,62186.0,-7.551010000000001,54.2766
64499,64499.0,-6.571689999999999,54.513740000000006
64500,64500.0,-6.54357,54.52973000000001
64501,64501.0,-6.527819999999999,54.53974
64502,64502.0,-6.48217,54.55341
64503,64503.0,-6.43708,54.56879
64504,64504.0,-6.43602,54.56916
64505,64505.0,-6.43602,54.586619999999996
64506,64506.0,-6.43383,54.60293000000001
64507,64507.0,-6.42479,54.62604
64508,64508.0,-6.41812,54.640080000000005
64509,64509.0,-6.4208099999999995,54.65473000000001
64510,64510.0,-6.43773,54.667669999999994
64511,64511.0,-6.47492,54.69355
64512,64512.0,-6.49869,54.70624
64513,64513.0,-6.49682,54.713809999999995
64514,64514.0,-6.49576,54.72285
64515,64515.0,-6.48672,54.73574
64516,64516.0,-6.4785900000000005,54.744780000000006
64668,64668.0,-7.65429,54.3736
64669,64669.0,-7.68456,54.419990000000006
64670,64670.0,-7.71007,54.43553000000001
64671,64671.0,-7.74112,54.45474
64672,64672.0,-7.777939999999999,54.473209999999995
64673,64673.0,-7.81729,54.48656
64674,64674.0,-7.85473,54.49335
64675,64675.0,-7.89395,54.492869999999996
64676,64676.0,-8.0111,54.48021
66191,66191.0,-4.4299599999999995,56.6918
66192,66192.0,-4.395169999999999,56.69619
66193,66193.0,-4.34675,56.69599
66194,66194.0,-4.29101,56.70165
66195,66195.0,-4.19384,56.70437
