Country,Latitude,Longitude,SiteID,SiteName,slope,Profile cu,ele30m,tangential,aspect,lake,river
Ireland,53.2761,-8.47889,S7209,Rathglass,1.80189,0.00242,97,0.00154,149.06155,0.774537151,2.434299006
Ireland,53.709,-6.38824,S7210,Rathmullan,2.77768,-0.00104,40,0,90,1.232526948,0.121045697
Ireland,52.2861,-7.05758,S7211,Rathpatrick,4.77235,0,84,0,230.80922,0.698266871,0.337407073
Ireland,53.4759,-6.52139,S7212,Raynestown,2.00864,0.00177,96,0.00193,67.26368,0.839633945,0.526616332
Ireland,51.9108,-10.3549,S7213,Reenarea,8.97102,0.00162,101,0.00395,272.37405,0.004703247,1.620266475
Ireland,52.7942,-7.94181,S7214,Richmond,6.3201,0,195,0,241.19357,0.806043355,0.424083554
Ireland,53.4967,-7.16413,S7215,Riverstown,0.92657,-0.00105,91,0,90,0.211788427,0.0388301
Ireland,54.0167,-6.2901,S7216,Rockmarshall,13.16864,0.00197,97,0.00158,183.96336,0.503464412,0.898573255
Ireland,52.033,-9.54458,S7217,Ross Island,0,0,17,0,0,0.400263282,0.095209096
Ireland,53.6297,-7.34394,S7218,Rossan,2.53347,-0.00181,112,-0.00047,320.23383,0.56104022,0.369504338
Ireland,54.2446,-7.48632,S7219,Rossmacaffry,1.21808,0.0005,48,-0.00323,229.5118,1.173030919,0.512046273
Ireland,53.5257,-6.09116,S7220,Rush,0.46331,0,10,0,270,0.955214627,0.226863457
Ireland,52.8562,-6.8377,S7221,Russellstown,1.98638,0.00027,81,0.00193,125.29955,0.885131168,0.232428932
Ireland,52.5535,-6.5505,S7223,Scarawalsh,6.75877,0.0055,40,0.00146,197.88457,1.252828102,0.071423052
Ireland,52.039,-8.31505,S7224,Scartbarry,2.48051,0.00165,118,0.00046,139.19353,1.105268821,0.17212211
Ireland,55.0464,-6.93944,S7225,Scroggy Road,1.85985,0.00212,21,0,150.13641,0.874589206,0.053428391
Ireland,52.9314,-7.4197,S7226,Shanahoe,3.49204,-0.00197,86,0.00054,83.704,0.661762956,1.175357938
Ireland,52.7078,-7.73477,S7227,Shanballyduff,2.37727,0.00077,115,0.00141,61.24174,1.190027125,0.165232252
Ireland,52.932,-7.64529,S7228,Shanboe,0.76682,0.00191,105,-0.00035,360,0.610265977,1.459718248
Ireland,54.0031,-6.83239,S7229,Shanco,4.01961,0.00062,181,-0.00228,247.00517,0.765981862,0.084504111
Ireland,52.6256,-9.16098,S7230,Shannakea Beg,5.14007,-0.00054,22,0.00208,261.50333,0.643360037,0.192229608
Ireland,52.6894,-8.05083,S7231,Shevry,9.5252,0.00284,252,0.00337,335.81412,0.936975239,0.389116912
Ireland,51.547,-9.12798,S7232,Skahanagh,3.70268,0,45,0,270,1.247121269,0.515984362
Ireland,53.2333,-7.32168,S7233,Skeahanagh,3.03357,-0.00074,93,0.00035,97.30573,0.024383079,0.022030013
Ireland,52.8901,-7.1514,S7234,Slatt Lower,0.44767,-0.00078,197,0.00013,211.16669,0.277072982,0.819498321
Ireland,54.1333,-6.43333,S7235,Sliabh Gullion,8.16783,0.00124,437,0.00246,73.27449,0.938077935,0.237683297
Ireland,54.3401,-5.97367,S7236,Slieve Croob,1.21925,0.0039,526,0.00133,229.44601,1.212207566,0.37582243
Ireland,54.4916,-8.19066,S7238,Sminver,2.30073,-0.00122,16,-0.00013,30.20547,0.778523395,0.468161802
Ireland,53.3502,-6.24168,S7240,Spencer Dock,5.3445,-0.00303,5,0.00021,43.75225,1.539882374,0.506465616
Ireland,52.9284,-7.47346,S7241,Springfield,1.38984,-0.00105,87,0,90,0.703568789,0.416102498
Ireland,52.2628,-8.29459,S7242,Stag Park,3.16114,-0.00024,115,-0.0023,118.51321,0.4737273,0.004444322
Ireland,53.5011,-8.27944,S7243,Stonepark,1.55382,0.00294,45,0,180,1.496569227,0.029990875
Ireland,54.7563,-5.92463,S7244,Straid,1.22518,0.00044,166,-0.00009,109.076,0.600618974,0.822309532
Ireland,54.8551,-7.11851,S7245,Stranagalwilly,12.30031,0.00047,198,-0.00254,125.33963,0.213041456,1.801523414
Ireland,52.8495,-6.93088,S7246,Strawhall,1.20179,-0.00147,55,0.00042,129.5535,0.699933341,0.14855419
Ireland,52.3881,-7.89258,S7247,Suttonrath,1.97948,-0.00115,70,0.00122,305.0097,0.318177236,0.183470571
Ireland,52.8119,-8.75268,S7248,Teeronea,2.68468,0.00524,33,-0.00021,175.0528,0.940511738,0.580341632
Ireland,51.8671,-9.6799,S7249,Templenoe,8.60435,-0.00198,24,0.00141,301.20517,0.666718784,0.180476894
Ireland,53.9155,-7.12509,S7250,Termon,4.79748,-0.00241,161,-0.00087,324.68533,0.296385383,0.143993118
Ireland,53.1605,-6.87859,S7251,The Curragh,2.38292,0.0024,103,0.00193,60.98698,0.482707956,0.050724369
Ireland,54.0742,-6.13302,S7253,Tievebulliagh,17.74746,-0.00301,108,-0.00161,266.30542,0.964940803,0.290698345
Ireland,52.9607,-7.20146,S7254,Timahoe,0.92666,-0.00105,118,0,90,0.549849604,0.459723077
Ireland,52.9849,-6.81007,S7255,Timolin,1.93271,0.00225,93,-0.00003,186.88226,0.448344366,0.390775034
Ireland,52.7972,-6.89529,S7256,Tinryland,0.92668,-0.00105,82,0,90,0.338440399,0.289115061
Ireland,52.8757,-7.48732,S7257,Tintore,1.53139,-0.00286,93,0,360,0.582063937,1.147883145
Ireland,54.8734,-7.31437,S7258,Tirkernaghan,4.41357,0.00033,56,0.00141,144.82312,0.243043222,0.133836049
Ireland,53.4883,-6.8494,S7259,Tobertynan,3.18142,-0.0001,70,0.00199,119.20096,1.234437263,0.024048441
Ireland,54.2455,-8.47904,S7260,Tonafortes,1.21809,0.00005,26,0.00059,310.4888,0.520759732,1.926868233
Ireland,53.999,-9.90011,S7261,Tonregee,2.12057,-0.00035,11,-0.00033,79.32006,0.133528173,0.072370652
Ireland,54.4206,-7.41161,S7262,Tonyglaskan,3.20779,-0.00098,140,0.00066,8.29469,0.325997584,0.027362358
Ireland,54.7134,-6.46135,S7263,Toome,0,0,13,0,0,1.115221461,0.591222724
Ireland,51.5179,-9.65664,S7264,Toormore,5.92797,0.00014,12,0.00048,200.52274,0.574519465,0.585276668
Ireland,54.3589,-7.52157,S7265,Topped Mountain,10.88469,0.00135,260,0.00031,288.90338,0.446223741,0.095887583
Ireland,54.15,-7.41706,S7266,Townparks,3.78379,-0.00036,53,0.00036,282.02103,0.635506043,0.21169305
Ireland,51.9867,-8.37462,S7267,Trantstown,4.84033,-0.00093,157,-0.00013,148.30801,0.617878006,1.174151892
Ireland,53.2852,-8.47409,S7268,Treanbaun,2.71399,-0.00041,91,-0.00025,184.89316,0.941648907,0.400590276
Ireland,54.0614,-8.41682,S7269,Treanmacmurtagh,20.88779,-0.00065,163,0.00305,172.08388,0.712936228,0.117007791
Ireland,54.6483,-7.07197,S7270,Tremoge,3.7712,0.00215,222,0.00129,17.85718,1.06554377,0.332452903
Ireland,54.0737,-9.91745,S7271,Tullaghanbaun,2.43088,0.00127,17,0.00175,49.62928,0.760202557,0.613344577
Ireland,52.8469,-8.24496,S7272,Tullahedy,3.49201,-0.00197,47,0.00054,263.71622,0.470833785,0.58229916
Ireland,54.257,-6.95095,S7274,Tullyhirm,2.00858,0.00035,61,0.00202,53.79654,0.273985006,0.766911747
Ireland,53.3145,-7.77127,S7275,Tumbeagh,0.46333,0,54,0,270,0.540623726,0.53023623
Ireland,53.3011,-8.28668,S7277,Urraghry,0,0,58,0,0,0.796761383,0.462418611
Ireland,53.2712,-8.58033,S7278,Vermount,1.20654,0.00121,57,0.00143,50.16958,1.115887437,0.160796737
Ireland,53.4418,-6.3493,S7279,Ward,0.4519,-0.00079,85,0.00013,149.1601,0.793556066,0.334668736
Ireland,53.7324,-6.39661,S7280,Waterunder,4.8368,-0.00122,40,-0.00173,310.13892,0.38245786,0.068323163
Ireland,52.3193,-6.47523,S7281,White Rocks,1.51211,0.00278,80,0,360,0.857285654,0.552453129
Ireland,52.854,-7.638,S7282,Whitewell,1.34198,0.00159,102,0.00166,328.81207,2.368813023,1.670965864
Ireland,53.628,-8.18863,S7283,Woodbrook,1.21067,-0.00123,49,-0.00144,229.93141,3.890566018,0.357788349
Ireland,52.912,-6.86391,S7284,Woodlands,0.92666,-0.00105,79,0,270,2.036721982,1.410370816
Ireland,52.6616,-8.52029,S7285,Woodstown,0.44596,-0.00077,27,0.00013,148.69936,4.220189206,1.175056196
Great Britain,57.4636,-1.81329,S7322,Den of Boddam,3.21901,-0.00008,86,0.00036,21.05253,3.748325456,0.897444454
Great Britain,51.2763,-2.77507,S8379,Flint Jack's Cave,2.36967,0.00103,13,0.00163,231.43896,4.046596713,0.767963655
Great Britain,51.9405,-4.82188,S8482,"Banc Du, Casmael/Puncheston, Pembrokshire",4.16369,0.00104,331,0,270,4.021496605,0.805275366
Great Britain,51.3312,1.38855,S8504,"Chalk Hill, Ramsgate, Thanet, Kent",5.48242,0.00073,27,0.0003,302.5585,3.753029918,0.991274688
Great Britain,51.0693,-1.28916,S8887,Winnall Down,4.68275,-0.00072,63,-0.00173,260.98145,3.726994066,0.917905205
Great Britain,51.22,-0.769,S8894,Badshot Lea,0.43577,-0.00308,73,-0.00038,212.12831,4.164686342,0.575633809
Great Britain,51.44,-1.88,S8895,Horslip ditch,3.52827,0.00067,182,-0.00006,160.85283,4.168893885,0.524001026
Great Britain,51.16,-1.77,S8896,Boscombe down,0.73708,-0.00088,106,0.00175,360,3.387831064,1.278091221
Great Britain,51.05,-1.3,S8897,Twyford down,4.41459,0.00115,49,-0.00274,70.57955,3.685976083,0.629911164
Great Britain,51.552,-1.591,S8898,Tower Hill,2.75127,0.00228,224,0.00145,57.31509,3.938790005,0.812548766
Great Britain,51.424,-0.992,S8899,3017 Reading Business park,3.49155,-0.00197,36,0.00051,276.08673,1.223826788,0.394082397
Great Britain,50.684,-1.244,S8900,Arreton down,4.08242,0.00017,104,0.00303,254.47632,0.664863241,0.553903954
Great Britain,51.115,-2.285,S8901,Whitesheet Down,3.95858,0.00303,230,0.00211,229.45367,1.226120352,0.402315795
Great Britain,51.34,-1.71,S8903,"Barrow 2,3&4 Milton Lilbourne",4.2289,-0.00201,129,0.00136,100.05946,0.773435607,0.432614454
Ireland,52.1953,-8.27282,S9046,Ballinglanna North,3.75588,0.00008,116,0.00056,334.45389,1.029550581,0.015292642
Ireland,55.0094,-7.28219,S9172,Caw,4.55393,-0.00117,7,0.00259,105.36226,3.899453051,0.014297555
Ireland,52.1655,-8.26733,S9173,Gortore 1b,2.00739,-0.00216,47,0.00107,339.74783,4.385208216,0.960893282
Ireland,53.9664,-6.39229,S9174,Haggardstown,2.42829,0.00126,16,0.00175,229.70251,4.521976026,0.907455843
Ireland,52.2791,-7.1332,S9175,Newrath 35,1.62027,-0.00147,8,-0.00067,225.63074,1.656721316,2.185279518
Great Britain,52.049,-2.72029,S9184,Hereford - Asda site,1.99954,-0.00175,52,-0.00182,112.07146,0.42318221,0.929828207
Great Britain,52.8545,-1.53861,S9185,Potlock cursus monument,1.98636,0.0003,46,0.0027,54.70144,1.805365154,1.931110343
Great Britain,52.8549,-1.34059,S9186,Willow Farm Business Park,2.40265,0.00116,35,0.0017,230.44283,3.520175932,1.028191505
Great Britain,58.7448,-2.91676,S9187,Ibister 'Tomb of the Eagles',6.27737,0.00621,30,0.00082,8.4474,0.180421527,0.297996326
Great Britain,57.6314,-4.30277,S9188,Kinbeachie,1.78681,0.00297,115,0.0017,195.01334,5.396171602,0.349695494
Great Britain,56.9485,-7.5251,S9189,Ben Tangaval,13.87534,-0.00332,21,-0.00429,311.19116,4.67088021,1.247148961
Great Britain,50.7816,-3.2651,S9190,Castle Hill Devon,5.61189,-0.00192,79,-0.00109,315.58487,4.673833013,1.244041714
Ireland,53.166,-6.74,S9196,Corbally,1.22066,-0.00047,90,-0.00019,108.40776,4.523365531,1.105445773
Great Britain,52.652,-0.32134,S9214,Etton woodgate,1.78303,-0.00234,8,-0.00153,148.6937,4.751653057,0.24856124
Great Britain,51.4126,0.84146,S9215,Kingsborough 1,2.37236,0.00104,66,0.00163,308.64438,5.408989402,0.347692991
Great Britain,51.4153,0.83991,S9216,Kingsborough 2,1.99583,-0.00094,66,-0.00173,111.79173,3.684452835,1.158396777
Great Britain,51.797,1.09563,S9217,"Lodge farm, St Osyth",1.19058,-0.00114,14,-0.00137,51.11754,4.672155087,1.246229652
Great Britain,51.8919,-0.55312,S9218,Maiden Bower,1.21748,0.0005,155,-0.00008,107.91306,3.91906269,0.09634266
Great Britain,52.6615,-0.29258,S9219,Northborough,2.3984,-0.00029,8,0.00183,50.56854,,
Great Britain,50.8212,-0.74419,S9220,Raddon,3.06747,0.0012,7,-0.00103,17.57412,,
Great Britain,51.4126,0.83974,S9221,Whitehawk,4.68334,0.00065,65,-0.00085,260.91467,,
Great Britain,52.146,-2.67284,S9222,Hill croft field,1.32641,0.00153,113,0.00164,211.60013,,
