,country,latitude,longitude,siteid,sitename,slope,profile,tangential,aspect,elevation,lakes_distance,rivers_distance,borders_distance
198,Great Britain,57.5029,-5.9927,S2829,Loch A Squirt,6.294,0.010490000000000001,0.007379999999999999,227.11272000000002,537,0.49012152700000006,0.004176278,0.004176278
199,Great Britain,55.2118,-4.3877,S2830,Loch Doon,10.02489,-0.00053,0.0019100000000000002,1.31024,117,0.8303353059999999,0.304889128,0.304889128
200,Great Britain,54.9695,-3.6124,S2831,Lochhill,4.42055,-0.00065,0.0030800000000000003,144.88777,181,1.426545821,0.028824507000000003,0.028824507000000003
201,Great Britain,52.8504,-1.3091700000000002,S2832,Lockington,2.3790299999999998,0.00078,0.0014199999999999998,298.83783,3,4.547320265,0.8981671170000001,1.030742617
202,Great Britain,53.6079,-1.9879,S2842,Lominot Site III,4.68677,-0.0027300000000000002,-0.0002,5.66063,4,3.532135458,0.75654839,0.75654839
203,Great Britain,56.3985,-5.47987,S2844,Lon Mor,5.64658,-0.0028,0.00018999999999999998,343.37408,473,0.21699383100000003,0.011436436999999999,0.011436436999999999
204,Great Britain,51.0616,-0.8768,S2848,Longmoor,1.8528,-0.00054,-8e-05,187.1832,0,3.860727653,0.227091353,0.227091353
205,Ireland,53.2124,-7.7766,S2856,Lough Boora,1.22079,0.00047000000000000004,-9e-05,71.57353,80,0.275331655,0.306342121,1.113904035
206,Ireland,52.5196,-8.5304,S2857,Lough Gur,0.0,0.0,0.0,0.0,79,0.308005326,0.26880975100000004,0.26880975100000004
207,Great Britain,56.0216,-5.7795,S2872,Lussa 1,4.16086,0.0006900000000000001,-0.0011099999999999999,270.0,50,0.43119794899999997,0.001096358,0.001096358
208,Great Britain,56.0207,-5.7794,S2874,Lussa River,1.6963,-0.004220000000000001,-0.00462,316.97153,42,0.431478153,0.000781025,0.000781025
209,Great Britain,51.6511,-4.7687,S2877,Lydstep,2.77865,0.0010400000000000001,0.0,270.0,179,2.260224761,0.011319881,0.011319881
210,Great Britain,56.4173,-5.4713,S2886,MacArthur Cave,8.79012,-0.00253,-4e-05,153.62151,228,0.22995934399999998,0.008026861,0.008026861
211,Great Britain,56.4507,-5.3097,S2889,Machrie Moor,5.0364,-0.00054,0.00206,155.62471000000002,240,0.151753184,0.013848006999999999,0.013848006999999999
212,Ireland,54.9647,-5.9231,S2890,Mad Man's Window,0.0,0.0,0.0,0.0,170,0.40805197600000004,0.009517825,0.009517825
213,Great Britain,51.833999999999996,-2.6575,S2891,Madawg,31.48817,-0.00131,-0.00266,216.93223999999998,163,4.02475968,0.015466068999999999,0.170111387
214,Great Britain,58.9965,-3.18824,S2894,Maeshowe,2.0181400000000003,0.00331,0.00165,207.29439,0,1.5511906359999998,0.020980167,0.020980167
215,Great Britain,50.6949,-2.46723,S2902,Maiden Castle,6.622999999999999,0.00193,0.00133,56.73505,13,3.276531818,0.065376091,0.065376091
216,Great Britain,53.6115,-1.9879,S2927,March Hill,13.39146,-0.0017100000000000001,-0.0037600000000000003,325.91422,8,3.5296286589999997,0.757774649,0.757774649
217,Great Britain,53.6115,-1.9879,S2928,March Hill II,13.39146,-0.0017100000000000001,-0.0037600000000000003,325.91422,8,3.5296286589999997,0.757774649,0.757774649
218,Great Britain,51.3232,-1.8708,S2930,Marden,1.6039299999999999,0.00084,0.00016,46.24089,95,3.9057902469999997,0.572346561,0.572346561
219,Great Britain,53.2693,-1.2352,S2939,Markland Grips,1.80167,0.0024100000000000002,0.0015400000000000001,30.94264,35,4.317218201,0.555247754,0.6669721
220,Great Britain,51.4021,-1.3961700000000001,S2944,Marsh Benham,1.48169,0.00267,0.0,180.0,13,4.049934357,0.48901225600000003,0.48901225600000003
221,Great Britain,54.1261,-1.4154,S2947,Marton-le-Moor,1.2166299999999999,-0.00125,-0.00146,229.59335,83,3.5788111560000004,0.06477838,0.540729835
222,Great Britain,56.1361,-4.0503,S2967,Meiklewood,2.18571,8e-05,0.00232,161.47748,0,0.38683885,0.214121272,0.214121272
223,Great Britain,55.6506,-3.2635,S2972,Meldon Bridge,0.80642,-0.00091,0.00058,300.51937999999996,22,1.1995586120000001,0.007603223,0.329442471
224,Great Britain,54.9915,-2.6110599999999997,S2985,Midgeholme Moss,0.46463999999999994,0.00145,-0.00039,150.10228,61,2.124465368,0.41109031799999995,0.41109031799999995
225,Great Britain,57.0045,-2.49025,S2987,Midtown,2.51064,0.0016,0.0019100000000000002,47.50039,0,1.579845832,0.25321549,0.25321549
226,Great Britain,51.4422,-1.85798,S2997,Millbarrow,1.86791,-0.00209,2.9999999999999997e-05,172.87572,38,4.025439408,0.6128000229999999,0.6128000229999999
227,Great Britain,51.5803,-0.5335,S3001,Misbourne Viaduct,1.6082100000000001,0.0008699999999999999,0.00016,313.92099,0,4.467595216,0.556800882,0.779037447
228,Great Britain,55.5136,-5.14,S3011,Monamore,9.20248,0.00196,-0.00033,63.91673,201,0.722106158,0.022606823999999998,0.022606823999999998
229,Great Britain,54.3478,-1.0845,S3013,Money Howe I,3.20225,-0.00098,0.00066,8.309289999999999,0,3.687153553,0.266363941,0.266363941
230,Great Britain,54.3152,-3.4067,S3014,Monk Moors,1.6505900000000002,0.00185,-0.00016,163.70468,589,2.072610358,0.004228345,0.004228345
231,Ireland,53.7241,-6.4862,S3015,Monknewtown,1.19431,-0.00255,0.00023999999999999998,11.18261,0,0.5271241839999999,0.20755078100000002,0.20755078100000002
232,Great Britain,56.4206,-2.8641,S3046,Morton A,3.73693,0.00011999999999999999,0.00031,312.05515,0,1.16177682,0.025611593,0.025611593
233,Great Britain,56.4206,-2.8641,S3047,Morton B,3.73693,0.00011999999999999999,0.00031,312.05515,0,1.16177682,0.025611593,0.025611593
234,Great Britain,53.2627,-1.1964,S3051,Mother Grundy's Parlour,7.92265,-0.00202,-0.00182,54.4437,43,4.351083958,0.544244052,0.642352621
235,Ireland,55.113,-6.664569999999999,S3057,Mount Sandel,2.13043,-0.00107,-0.0007,40.68999,0,0.402809459,0.014520651,0.098324345
236,Ireland,53.82,-6.76,S3061,Moynagh Lough,2.82491,-0.00367,-0.0031100000000000004,14.22967,0,0.6777526859999999,0.24430241100000002,0.393148637
237,Great Britain,53.3044,-4.6837,S3066,Multiphase site,5.24151,0.0019,0.0008300000000000001,311.47104,0,1.784510571,0.010384006999999999,0.010384006999999999
238,Great Britain,51.7536,-5.2009,S3081,Nab Head Site I,4.85766,-0.00128,-0.00121,107.86136,55,1.877788981,0.010080481,0.010080481
239,Great Britain,51.7536,-5.2009,S3082,Nab Head Site II,4.85766,-0.00128,-0.00121,107.86136,55,1.877788981,0.010080481,0.010080481
240,Great Britain,51.6409,-4.681080000000001,S3092,Nanna's Cave,15.79235,0.00884,-0.00114,26.315540000000002,291,2.3331489530000002,0.032554093,0.032554093
241,Great Britain,54.9743,-3.3047,S3112,Newbie Cottage,1.85735,0.0021100000000000003,0.0,29.908409999999996,83,1.636766089,0.039881336,0.039881336
242,Ireland,54.8216,-6.4579,S3113,Newferry,0.80225,0.00091,-0.00057,240.00261,0,0.078388101,0.014442285,0.40581048200000003
243,Ireland,53.6948,-6.47555,S3114,Newgrange,2.0101299999999998,0.00336,0.0037799999999999995,112.84275,0,0.49765845,0.224465136,0.224465136
244,Great Britain,55.76,-6.211,S3115,Newton,3.9518800000000005,-0.00027,-0.00045,275.95572000000004,0,0.934108982,0.042471234000000004,0.042471234000000004
245,Great Britain,51.172,-1.825,S3137,Normanton Down,3.7752,0.00173,0.00176,101.24601,76,3.7592534189999998,0.43933399799999995,0.43933399799999995
246,Great Britain,56.0818,-5.7211,S3140,North Carn,9.74221,-0.00265,-0.00448,289.68036,586,0.354536846,0.00639553,0.00639553
247,Great Britain,51.5655,-1.1184,S3141,North Stoke,1.8728799999999999,-0.00145,-0.00146,172.89487,34,4.271255522,0.39069697,0.7163749559999999
248,Great Britain,57.8117,-7.0915,S3144,Northton,9.49098,-0.00053,2.9999999999999997e-05,309.34192,0,1.537944212,0.010382548,0.010382548
249,Great Britain,51.2439,-1.52719,S3157,Nutbane,3.14571,0.0014,0.0023,242.02841,94,3.870404347,0.331360137,0.331360137
250,Great Britain,51.1148,-0.8898,S3159,Oakhanger Warren Site VII,1.8548900000000001,-0.00206,2.9999999999999997e-05,172.825,0,3.906468996,0.276006816,0.276006816
251,Great Britain,51.1121,-0.8942,S3160,Oakhanger Warren,1.21569,0.0005099999999999999,-8e-05,107.62663,0,3.902461715,0.27259002600000004,0.27259002600000004
252,Great Britain,51.1087,-0.9143,S3161,Oakhanger,5.89976,-0.00074,0.0013599999999999999,295.80215,0,3.8926317110000004,0.266615289,0.266615289
253,Great Britain,54.3125,-3.4066,S3167,Occupation material in alluvial sediments,0.45888999999999996,0.00081,-0.00013000000000000002,149.68509,477,2.074885239,0.0029222590000000004,0.0029222590000000004
254,Great Britain,50.8882,-0.0122,S3176,Offham Hill,11.71298,0.00925,0.0,17.01732,0,4.069423813999999,0.107537055,0.107537055
255,Great Britain,51.4674,-3.6371,S3179,Ogmore-by-Sea,9.9388,0.00054,0.0027300000000000002,196.08075,26,3.286962857,0.027549998,0.027549998
256,Great Britain,51.6342,-4.68,S3180,Ogof-yr-ychen,2.19198,-0.00299,-0.0013800000000000002,328.10638,366,2.338307599,0.036005947,0.036005947
257,Great Britain,51.5647,-0.1877,S3201,Open site,4.71972,0.00141,0.00271,118.13926000000001,0,4.587271262,0.583009006,0.583009006
258,Great Britain,51.4998,0.37793000000000004,S3209,Orsett,3.2086099999999997,0.00053,-0.00155,249.70876,33,4.672152205,0.046537458,0.046537458
259,Great Britain,53.0833,-1.85,S3215,Ossom's Cave,22.06017,-0.00433,0.00018999999999999998,86.19927,11,4.0063268,0.891186248,0.891186248
260,Great Britain,51.7463,-1.2554,S3242,Oxford BT Tunnel,4.08859,-0.00215,-0.00201,254.1301,71,4.415578971,0.22550206600000003,0.854602422
261,Ireland,53.4373,-6.1593,S3244,Paddy's Hill,1.22139,0.00047000000000000004,-9e-05,251.48242000000002,0,0.39479139399999996,0.029187087999999996,0.029187087999999996
262,Great Britain,54.2133,-0.4234,S3247,Palynology monolith,1.83171,0.002,0.0,149.62476999999998,0,4.304164723,0.061167267000000004,0.061167267000000004
263,Great Britain,51.5878,-4.1118,S3251,Parc le Breos,9.56276,0.00375,0.00742,226.07428,74,2.820931351,0.022182455,0.022182455
264,Great Britain,56.1437,-4.2474,S3256,Parks of Carden,3.79118,-0.00022,0.0021100000000000003,77.37948,83,0.280476245,0.318258679,0.318258679
265,Great Britain,51.5498,-4.2546,S3267,Paviland Cave,11.06317,0.00119,-0.0028699999999999997,213.95363999999998,102,2.725266845,0.018523634,0.018523634
266,Great Britain,54.2231,-0.4154,S3268,peat site,3.23943,0.0,0.0,270.0,0,4.3054522660000005,0.048584962,0.048584962
267,Great Britain,57.1243,-2.6987,S3270,Peel of Lumpanan,4.57086,-0.0007700000000000001,-0.00303,253.81188999999998,0,1.4207584619999998,0.461814745,0.461814745
268,Ireland,53.3667,-6.3333,S3292,Phoenix Park,6.10278,0.00117,0.0021100000000000003,134.06663999999998,0,0.219466683,0.11677807800000001,0.11677807800000001
269,Great Britain,51.2904,-2.8663,S3300,Picken's Hole,13.539779999999999,0.0014199999999999998,0.00011999999999999999,262.3028,178,3.9192668760000005,0.11754788699999999,0.11754788699999999
270,Great Britain,51.8164,-0.6463,S3315,Pitstone,1.4952299999999998,-0.0027199999999999998,0.0,180.0,0,4.649116093,0.304387688,1.016273257
271,Great Britain,53.2167,-3.4667,S3356,Pontnewedd,17.35415,-0.00796,-0.00295,22.03864,41,2.9954880719999997,0.123229442,0.123229442
272,Great Britain,55.7334,-6.3844,S3358,Port Charlotte,5.87565,-0.0014,-0.00042,326.64346,0,0.9907094190000001,0.011294357,0.011294357
273,Great Britain,51.6416,-4.6827,S3369,Potters Cave,18.40082,-0.007240000000000001,-0.00247,85.51709,297,2.33146042,0.03080312,0.03080312
274,Ireland,53.0328,-9.14863,S3371,Poulawack,1.93481,-0.00229,-0.00203,186.87468,55,0.29560044399999996,0.078862753,0.078862753
275,Ireland,53.0455,-9.1343,S3372,Poulnabrone,3.70115,-0.00027,0.00066,223.44112,54,0.280262725,0.069890421,0.069890421
276,Great Britain,53.3263,-3.4115,S3380,Prestatyn,2.4132700000000002,2.9999999999999997e-05,-0.00086,129.86708000000002,69,2.9374615619999997,0.04648304599999999,0.04648304599999999
277,Great Britain,51.8355,0.6985,S3381,presumed Meso pit,0.46345,0.0,0.0,270.0,29,4.303082849,0.109628677,0.109628677
278,Great Britain,51.6667,-4.9167,S3387,Priory Farm Cave,2.4190400000000003,0.00075,0.0003,22.517039999999998,8,2.139891252,0.041354352999999996,0.041354352999999996
279,Great Britain,56.4033,-5.47853,S3433,Raschoille Cave,24.04488,0.0009699999999999999,0.00536,331.90005,512,0.220586933,0.008943584000000001,0.008943584000000001
280,Great Britain,56.4034,-5.4772,S3434,Raschoille,9.35437,-0.00613,-0.00436,308.27414,498,0.220058174,0.009545287,0.009545287
281,Great Britain,52.3214,-0.1584,S3444,Rectory Farm,0.44347,-0.0007700000000000001,0.00013000000000000002,328.50125,0,5.126770132,0.021612797000000003,0.589693988
282,Great Britain,51.553000000000004,-4.257,S3445,Red Fescue Cave,2.22925,-0.0026899999999999997,-0.00209,180.0,129,2.7214460480000002,0.015548794,0.015548794
283,Great Britain,50.5194,-4.5846,S3446,Redhill Marsh,0.0,0.0,0.0,0.0,45,3.22529548,0.204289931,0.204289931
284,Great Britain,54.98,-3.08,S3447,Redkirk Point,5.5412,-0.00619,0.0,270.0,31,1.806694214,0.018890336,0.018890336
285,Great Britain,58.1083,-4.9416,S3453,Creag nan Uamh/Reindeer Cave,40.741170000000004,-0.008140000000000001,0.0029100000000000003,105.94426000000001,301,0.21593015699999998,0.11502992199999999,0.11502992199999999
286,Great Britain,54.3493,-4.4759,S3467,"Rhedhoo, IOM",2.5514,0.00047000000000000004,-0.00151,201.27855,0,1.6718331000000002,0.041438275,0.041438275
287,Great Britain,53.2888,-3.4628,S3468,Rhuddlan,1.35191,-0.0016300000000000002,-0.0016699999999999998,30.93092,39,2.9518969289999997,0.09968854099999999,0.09968854099999999
288,Great Britain,51.6383,-0.429,S3469,Rickmansworth,0.0,0.0,0.0,0.0,0,4.560197888,0.500103634,0.822595978
289,Ireland,54.5139,-5.6495,S3477,Ringneill Quay,2.40109,-0.0008900000000000001,-0.00151,60.1911,0,0.616347516,0.007684009,0.007684009
290,Great Britain,56.6716,-5.9016,S3492,Risga,20.23466,0.010440000000000001,-0.007679999999999999,77.34727,379,0.19497950100000003,0.005952344,0.005952344
291,Great Britain,53.6466,-2.0257,S3493,Rishworth Drain,6.55575,0.00045,0.0022,315.27991000000003,9,3.478057365,0.735728742,0.735728742
292,Great Britain,52.1899,-0.1405,S3496,River Snail,2.21156,-0.0007599999999999999,0.00013000000000000002,211.57474,0,5.111839682,0.12333696599999999,0.712688158
293,Great Britain,53.2618,-1.1994,S3501,Robin Hood Cave,14.13352,0.00285,0.0028399999999999996,105.53386,36,4.349372087,0.546287882,0.645162424
294,Great Britain,53.5774,-1.9547,S3521,Rocher Moss South,3.6608699999999996,0.0017,0.00267,288.57504,2,3.5772016439999996,0.7784883290000001,0.7784883290000001
295,Ireland,54.00899999999999,-6.2928,S3522,Rockmarshall,2.53334,-0.00078,0.00047000000000000004,338.56076,0,0.48473805600000003,0.014526338,0.014526338
296,Great Britain,55.7874,-6.4336,S3523,Rockside,3.03556,-0.00133,-0.00044,97.7739,170,1.040905737,0.018377029,0.018377029
297,Great Britain,55.416000000000004,-3.3492,S3545,Rotten Bottom,14.348720000000002,0.0,0.00203,360.0,292,1.3421006340000001,0.130354749,0.44667213899999997
298,Great Britain,51.4355,-0.5353,S3563,Runnymede,1.74842,0.0022199999999999998,0.00151,327.99352999999996,0,4.332597531,0.634323703,0.634323703
299,Great Britain,57.4753,-5.8633,S3653,Sand,17.877110000000002,-0.00982,-0.00018,180.71777,415,0.393141003,0.009056185999999999,0.009056185999999999
300,Great Britain,53.5,-1.2,S3677,Scabba Wood Shelter,12.631910000000001,-0.00677,-0.00058,3.10261,89,4.176980318,0.331255583,0.514279163
301,Great Britain,58.1085,-4.94038,S3701,Creag nan Uamh,28.799409999999998,-0.00966,0.0009,82.8213,307,0.21472692399999999,0.114751656,0.114751656
302,Great Britain,54.2331,-0.4176,S3703,Seamer Carr,2.5451900000000003,0.00079,-0.00047000000000000004,338.66652999999997,0,4.298129152,0.041275768,0.041275768
303,Great Britain,57.0162,-6.2789,S3705,Seasonal/year-round occupation and working of lithics,4.37881,-0.00042,-0.00062,320.70877,230,0.60361104,0.009112063,0.009112063
304,Great Britain,54.1021,-0.1875,S3737,Sewerby Cottage Farm,1.20474,-0.00259,0.00023999999999999998,191.08389,0,4.562427415,0.030087122,0.030087122
305,Ireland,52.6804,-8.2307,S3739,Shanballyedmond,5.63165,0.00185,0.00175,340.84821,77,0.22745134,0.299223726,0.520523174
306,Great Britain,56.0209,-6.2162,S3742,Shell midden assoc with raised storm beach,3.8497,-0.00025,-0.0008900000000000001,318.64883,16,0.848591509,0.011336922,0.011336922
307,Great Britain,55.5996,-4.6589,S3743,Shewalton,0.47002,0.00033999999999999997,-0.00172,209.51797,547,0.423432611,0.019493725,0.019493725
308,Great Britain,52.428999999999995,0.4124,S3745,Shippea Hill,1.1603700000000001,-0.0024,0.00023999999999999998,168.48322,0,4.556098936000001,0.178187132,0.340522424
309,Great Britain,58.2309,-6.20479,S3751,Shulishader,1.85123,0.0,0.0,90.0,87,0.8210572709999999,0.02236964,0.02236964
310,Great Britain,51.5022,-1.8939,S3771,Silvertown,1.31287,0.00148,0.0016300000000000002,211.96866,64,4.082497041,0.551807649,0.551807649
311,Great Britain,59.0488,-3.3406,S3785,Skara Brae,3.29331,0.00164,0.00249,114.12767,0,1.467219122,0.005236831,0.005236831
312,Great Britain,56.6489,-3.7224,S3787,Sketewan,2.83968,0.00088,0.00285,63.66149,93,0.298026174,0.059435798,0.489101734
313,Ireland,54.1215,-6.4321,S3793,Slieve Gullion,7.1536100000000005,0.00115,0.00594,299.57257000000004,0,0.363321295,0.12785184,0.12785184
