"BoneID","Measurement",PrimaryKey,Value
"B2147","Bp",2305,92.4
"B2148","BFp",2309,70.9
"B2148","SD",2310,41.9
"B2148","Bp",2311,74.5
"B2149","BFp",2315,71.6
"B2149","SD",2316,44.3
"B2149","Bp",2317,77.4
"B2150","BFp",2321,66.8
"B2150","Bp",2323,73.4
"B2151","Bd",2329,63.4
"B2152","Bp",2333,94.7
"B2153","Dl",2337,39.1
"B2153","GLm",2338,67.5
"B2153","GLl",2339,75
"B2154","Dm",2342,33.4
"B2154","Dl",2343,36.6
"B2154","GLm",2344,66.7
"B2154","GLl",2345,74.5
"B2155","Dm",2348,41.9
"B2155","Dl",2349,43.3
"B2155","GLl",2351,84.6
"B2156","Dm",2354,38.2
"B2156","Dl",2355,40.7
"B2156","GLm",2356,64.5
"B2156","GLl",2357,71
"B2156","Bd",2358,45.4
"B2157","Dm",2360,40.8
"B2157","Dl",2361,38.3
"B2157","GLm",2362,63.9
"B2157","GLl",2363,70.7
"B2157","Bd",2364,45.7
"B2158","Dm",2366,38.1
"B2158","Dl",2367,43.3
"B2158","GLm",2368,64.6
"B2158","GLl",2369,69.8
"B2158","Bd",2370,43.3
"B2159","GB",2371,68
"B2159","GL",2372,148.1
"B2160","GL",2374,127.4
"B2161","GLpe",2378,65.6
"B2161","SD",2379,28.6
"B2161","Bd",2381,32.9
"B2163","GLpe",2385,40
"B2163","SD",2386,22.7
"B2164","GLP",2390,76.8
"B2164","BG",2391,55.5
"B2164","LG",2392,65.2
"B2165","GLP",2394,77.5
"B2165","BG",2395,58.9
"B2165","LG",2396,66.8
"B2166","Dd",2398,50.2
"B2166","Bd",2401,66.6
"B2167","GLm",2405,64
"B2167","GLl",2406,70.1
"B2167","Bd",2407,46.6
"B2168","DC",2411,37.7
"B2169","Bd",2418,21.2
"B2170","LA",2420,27.2
"B2171","Dd",2422,20.6
"B2171","Bd",2425,28.1
"B2172","GL",2428,36.3
"B2172","Bp",2431,15.3
"B2172","Bd",2432,13.6
"B2173","Bp",2437,16.9
"B2173","Bd",2438,15.2
"B2173","GL",2439,23.4
"B2174","GL",2440,83.1
"B2174","Bd",2441,8.5
"B2176","LmT",2442,55.6
"B2176","GH",2443,56.6
"B2176","GB",2444,59.1
"B2177","Bd",2456,45
"B2179","BFd",2457,39.1
"B2179","BFp",2459,47.6
"B2179","GL",2460,72.6
"B2179","SD",2462,33.9
"B2179","Bd",2463,45
"B2179","Bp",2464,51.9
"B2180","BFd",2465,43.9
"B2180","BFp",2467,50.8
"B2180","GL",2468,82.6
"B2180","SD",2470,35.3
"B2180","Bd",2471,45.1
"B2180","Bp",2472,58.4
"B2182","GL",2476,49.9
"B2182","SD",2478,47.2
"B2182","Bd",2479,51.4
"B2182","Bp",2480,57.3
"B2183","BFp",2483,43.5
"B2183","GL",2484,45.1
"B2183","SD",2486,44.3
"B2183","Bd",2487,47.2
"B2183","Bp",2488,50.6
"B2185","Bp",2493,36.2
"B2186","GLpe",2497,38.6
"B2186","SD",2498,22.8
"B2186","Bd",2500,21.5
"B2187","H",2503,50.4
"B2187","Bfcr",2505,58.9
"B2188","DC",2506,63.3
"B2189","Bd",2512,131.7
"B2189","BT",2513,112
"B2190","LM3",2518,46.8
"B2191","GB",2541,67.5
"B2192","Bd",2542,37
"B2192","Bp",2543,35.7
"B2192","GLpe",2544,70.4
"B2192","SD",2545,33.3
"B2193","Bd",2549,31.6
"B2193","Bp",2550,41.7
"B2193","GL",2551,52.2
"B2194","Bd",2557,36.4
"B2194","Bp",2558,41.3
"B2194","GL",2559,52.7
"B2194","SD",2560,32.5
"B2195","Bd",2565,87.5
"B2195","BFd",2566,82.4
"B2195","BFp",2567,86.9
"B2195","Bp",2568,97
"B2196","GLl",2571,64.9
"B2196","GLm",2572,61.1
"B2197","Bd",2580,42.7
"B2197","Dl",2581,40.1
"B2197","GLl",2582,86.6
"B2197","GLm",2583,63.1
"B2198","Bd",2590,43.1
"B2198","Dl",2591,39
"B2198","GLl",2592,70.9
"B2198","GLm",2593,65
"B2199","Bd",2600,46.9
"B2199","Dl",2601,41
"B2199","GLl",2602,74.7
"B2199","GLm",2603,66.4
"B2200","Bp",2610,70.5
"B2201","Bp",2615,74.8
"B2202","Bp",2620,75.9
"B2203","Bd",2625,62.7
"B2204","Bd",2630,71.5
"B2205","Bp",2635,50.9
"B2206","Bd",2641,56.2
"B2207","GB",2647,56.7
"B2208","Bd",2648,36
"B2208","Bp",2649,40.1
"B2208","GLpe",2650,64.7
"B2208","SD",2651,32.6
"B2209","Bp",2655,34
"B2209","GLpe",2656,68.6
"B2211","Bp",2669,32.1
"B2211","GLpe",2670,64.3
"B2211","SD",2671,27
"B2212","Bd",2677,31.2
"B2212","Bp",2678,35
"B2212","GLpe",2679,66.4
"B2212","SD",2680,28.2
"B2213","Bp",2685,35.1
"B2214","Bp",2693,27.3
"B2215","Bd",2701,26.3
"B2215","Bp",2702,32.6
"B2215","GL",2703,43.5
"B2215","SD",2704,26
"B2216","Bd",2709,28.2
"B2216","Bp",2710,32.6
"B2216","GL",2711,46.2
"B2216","SD",2712,27.4
"B2217","Bd",2717,59.3
"B2217","BFd",2718,57
"B2219","Bd",2747,76.4
"B2220","Bfcd",2752,28.5
"B2220","Bfcr",2753,35.9
"B2221","Bfcr",2756,26.9
"B2222","BM3",2757,14.5
"B2222","LM3",2758,29.7
"B2223","BM3",2762,14
"B2223","LM3",2763,31.7
"B2224","BM3",2767,15.9
"B2224","LM3",2768,35.4
"B2225","DLS",2772,24.1
"B2225","Ld",2773,21.6
"B2226","BPC",2777,21.7
"B2226","DPA",2778,32.8
"B2227","BPC",2783,28.1
"B2227","DPA",2784,37.8
"B2228","Bd",2789,22.6
"B2228","Bp",2790,25.4
"B2228","GL",2791,98.1
"B2229","Bd",2792,19.2
"B2229","Bp",2793,18.6
"B2229","GL",2794,94.1
"B2230","Bd",2795,21.3
"B2230","Bp",2796,21.9
"B2230","GL",2797,101
"B2231","Bd",2798,18.3
"B2231","Bp",2799,21.3
"B2231","GL",2800,29.8
"B2231","SD",2801,17.1
"B2232","BG",2805,34
"B2232","GLP",2806,47.1
"B2232","LG",2807,38.4
"B2233","BG",2809,33.3
"B2233","GLP",2810,51.5
"B2233","LG",2811,43.4
"B2233","SLC",2812,38
"B2234","Bd",2814,69.4
"B2234","GLl",2815,85.8
"B2234","GLm",2816,76.2
"B2234","Dl",2817,47.3
"B2234","Dm",2818,48.9
"B2235","GB",2823,58.8
"B2235","GL",2824,167
"B2236","Bp",2825,69
"B2236","Dp",2826,43.8
"B2237","Bp",2831,55.5
"B2237","Dp",2832,54
"B2238","Bd",2837,27
"B2238","Bp",2838,37.4
"B2238","GLpe",2839,49.3
"B2238","SD",2840,29.5
"B2239","MBS",2845,31.7
"B2240","Bd",2850,42.6
"B2240","GLl",2851,68.2
"B2240","GLm",2852,64.3
"B2240","Dl",2853,39.3
"B2240","Dm",2854,40
"B2241","Bd",2859,62.5
"B2241","Bp",2860,58.8
"B2241","GL",2861,206
"B2241","SD",2862,37.7
"B2241","Dd",2863,35
"B2241","Dp",2864,37.9
"B2242","Bd",2867,31.2
"B2243","Bp",2874,30.5
"B2243","GLpe",2875,40
"B2243","SD",2876,24.8
"B2244","Bp",2882,31.3
"B2245","BFp",2889,80.3
"B2245","Bp",2890,89.3
"B2246","Bd",2895,66.4
"B2247","BPC",2900,46.8
"B2247","SDO",2901,56
"B2247","LO",2902,99
"B2247","DPA",2903,64.4
"B2248","Bd",2907,29.4
"B2248","BFd",2908,27.3
"B2249","BG",2913,22.8
"B2249","GLP",2914,32.1
"B2249","SLC",2915,21.9
"B2249","LG",2916,24.7
"B2250","Bd",2918,18.3
"B2250","GLl",2919,27.7
"B2250","GLm",2920,25.8
"B2250","Dl",2921,14.9
"B2250","Dm",2922,15.8
"B2251","Bp",2927,26.2
"B2252","Bp",2933,26.6
"B2253","Bp",2939,26.2
"B2254","Bp",2944,26.6
"B2255","BG",2949,21.3
"B2255","GLP",2950,35.1
"B2255","SLC",2951,22.8
"B2255","LG",2952,27
"B2256","BG",2954,18.7
"B2256","LG",2955,23.5
"B2257","LM3",2958,30.6
"B2258","Bp",2981,31.7
"B2259","SLC",2987,24.8
"B2260","GB",2992,61.9
"B2260","GL",2993,172.1
"B2261","LM3",2994,44.3
"B2262","Bd",3017,19.5
"B2262","GLl",3018,31.2
"B2262","GLm",3019,28.7
"B2262","Dl",3020,17.5
"B2262","Dm",3021,18.5
"B2263","BFp",3026,24.6
"B2263","Bp",3027,26.6
"B2264","Bd",3032,28.1
"B2265","BPC",3037,14.7
"B2266","Bd",3042,39.5
"B2267","Bd",3047,54.2
"B2267","GLl",3048,83.6
"B2267","GLm",3049,75
"B2267","Dl",3050,45.5
"B2267","Dm",3051,47.9
"B2268","Bd",3056,73
"B2268","Dd",3057,41.6
"B2269","GLl",3063,78.8
"B2270","GLl",3072,78.6
"B2271","BM3",3081,19.1
"B2271","LM3",3082,43.4
"B2272","BM3",3104,19.8
"B2273","BM3",3127,25.2
"B2273","LM3",3128,36.9
"B2274","BM3",3132,24
"B2274","LM3",3133,43.4
"B2275","BM3",3137,26.1
"B2275","LM3",3138,38.2
"B2276","Bp",3142,22
"B2276","GLpe",3143,52.5
"B2277","Bd",3149,20.4
"B2277","Bp",3150,21.4
"B2277","GLpe",3151,46
"B2277","SD",3152,17.2
"B2278","Bd",3157,20.8
"B2278","Bp",3158,23.5
"B2278","GLpe",3159,45.7
"B2278","SD",3160,17.5
"B2279","SLC",3166,33.9
"B2280","Bd",3171,69.4
"B2280","GLl",3172,85.8
"B2280","GLm",3173,76.2
"B2280","Dl",3174,47.3
"B2280","Dm",3175,48.9
"B2281","GB",3180,58.8
"B2281","GL",3181,167
"B2282","Bp",3182,69
"B2282","Dp",3183,43.8
"B2283","Bp",3188,55.5
"B2283","Dp",3189,54
"B2284","Bd",3194,27
"B2284","Bp",3195,37.4
"B2284","GLpe",3196,49.3
"B2284","SD",3197,29.5
"B2285","MBS",3202,31.7
"B2286","Bd",3207,42.6
"B2286","GLl",3208,68.2
"B2286","GLm",3209,64.3
"B2286","Dl",3210,39.3
"B2286","Dm",3211,40
"B2287","Bd",3216,62.5
"B2287","Bp",3217,58.8
"B2287","GL",3218,206
"B2287","SD",3219,37.7
"B2287","Dd",3220,35
"B2287","Dp",3221,37.9
"B2288","Bd",3224,31.2
"B2289","Bp",3231,30.5
"B2289","GLpe",3232,40
"B2289","SD",3233,24.8
"B2290","Bp",3239,31.3
"B2291","BFp",3246,80.3
"B2291","Bp",3247,89.3
"B2292","Bd",3252,66.4
"B2293","BPC",3257,46.8
"B2293","SDO",3258,56
"B2293","LO",3259,99
"B2293","DPA",3260,64.4
"B2294","Bd",3264,29.4
"B2294","BFd",3265,27.3
"B2295","BG",3270,22.8
"B2295","GLP",3271,32.1
"B2295","SLC",3272,21.9
"B2295","LG",3273,24.7
"B2296","Bd",3275,18.3
"B2296","GLl",3276,27.7
"B2296","GLm",3277,25.8
"B2296","Dl",3278,14.9
"B2296","Dm",3279,15.8
"B2297","Bp",3284,26.2
"B2298","Bp",3290,26.6
"B2299","Bp",3296,26.2
"B2300","Bp",3301,26.6
"B2301","BG",3306,21.3
"B2301","GLP",3307,35.1
"B2301","SLC",3308,22.8
"B2301","LG",3309,27
"B2302","BG",3311,18.7
"B2302","LG",3312,23.5
"B2303","LM3",3315,30.6
"B2304","Bp",3338,31.7
"B2305","SLC",3344,24.8
"B2306","Bd",3349,22.4
"B2306","Bp",3350,18.5
"B2306","GL",3351,111
"B2306","LeP",3352,104
"B2307","Bd",3356,19.5
"B2307","Bp",3357,21
"B2307","GL",3358,49.4
"B2307","SD",3359,16.6
"B2308","GB",3364,61.9
"B2308","GL",3365,172.1
"B2309","LM3",3366,44.3
"B2310","Bd",3389,19.5
"B2310","GLl",3390,31.2
"B2310","GLm",3391,28.7
"B2310","Dl",3392,17.5
"B2310","Dm",3393,18.5
"B2311","BFp",3398,24.6
"B2311","Bp",3399,26.6
"B2312","Bd",3404,28.1
"B2313","BPC",3409,14.7
"B2314","Bd",3414,39.5
"B2315","Bd",3419,54.7
"B2315","Dl",3420,47.1
"B2315","GLl",3421,85.1
"B2315","GLm",3422,79
"B2316","Dl",3429,37.1
"B2316","GLl",3430,62.34
"B2317","DC",3439,41.54
"B2318","DC",3445,43.9
"B2319","DC",3451,41.58
"B2320","Bp",3457,100
"B2321","Bp",3463,61.51
"B2322","Bp",3468,62.14
"B2323","Bp",3473,52.35
"B2324","Bd",3478,64.01
"B2325","Bd",3483,53.63
"B2325","Bp",3484,55.52
"B2325","Dd",3485,30.07
"B2325","GL",3486,191.4
"B2326","Bd",3489,54.38
"B2326","Bp",3490,52.28
"B2326","Dd",3491,30.07
"B2326","GL",3492,197.5
"B2327","Bd",3495,53.96
"B2327","Bp",3496,53.09
"B2327","Dd",3497,30.07
"B2327","GL",3498,197
"B2328","Bp",3501,51.86
"B2329","Bp",3506,54.03
"B2330","Bp",3511,41.94
"B2331","Bd",3517,48.55
"B2331","Dd",3518,29.5
"B2332","Bd",3524,48.84
"B2332","Dd",3525,28
"B2332","GL",3526,213.7
"B2333","Bp",3531,47.83
"B2334","Bp",3537,45.72
"B2335","Bd",3543,50.86
"B2335","Dd",3544,31.5
"B2336","Bd",3550,58.12
"B2336","Dd",3551,33.9
"B2337","Bd",3557,49.14
"B2338","Bp",3563,43.06
"B2339","Bp",3569,41.25
"B2340","Bp",3575,40.94
"B2341","Bd",3581,26.2
"B2341","Bp",3582,29.62
"B2341","GLpe",3583,54.58
"B2341","SD",3584,23.74
"B2342","Bd",3588,27.83
"B2342","Bp",3589,28.52
"B2342","GLpe",3590,54.77
"B2342","SD",3591,23.86
"B2343","Bd",3595,26.18
"B2343","Bp",3596,27.37
"B2343","GLpe",3597,56.32
"B2343","SD",3598,24.13
"B2344","Bd",3602,26.02
"B2344","Bp",3603,27.19
"B2344","GLpe",3604,55.8
"B2344","SD",3605,22.66
"B2345","Bd",3609,27.15
"B2345","Bp",3610,29.61
"B2345","GLpe",3611,59.15
"B2345","SD",3612,25.42
"B2346","Bd",3616,26
"B2346","Bp",3617,28.86
"B2346","GLpe",3618,56.96
"B2346","SD",3619,22.27
"B2347","Bd",3623,25.31
"B2347","Bp",3624,28.73
"B2347","GLpe",3625,56.08
"B2347","SD",3626,23.48
"B2348","Bd",3630,26.39
"B2348","Bp",3631,25.91
"B2348","GLpe",3632,56.85
"B2348","SD",3633,21.6
"B2349","Bp",3638,27.54
"B2349","GLpe",3639,56
"B2349","SD",3640,22.14
"B2350","Bd",3646,26.03
"B2350","Bp",3647,26.19
"B2350","GLpe",3648,57.78
"B2350","SD",3649,20.89
"B2351","Bd",3654,26.39
"B2351","Bp",3655,27.68
"B2351","GLpe",3656,54.7
"B2351","SD",3657,22.1
"B2352","Bd",3662,25.89
"B2352","Bp",3663,26.4
"B2352","GLpe",3664,58.21
"B2352","SD",3665,21.57
"B2353","Bd",3670,23.68
"B2353","Bp",3671,25.8
"B2353","GLpe",3672,57.29
"B2353","SD",3673,19.61
"B2354","Bd",3678,23.96
"B2354","Bp",3679,27.01
"B2354","GLpe",3680,37.47
"B2354","SD",3681,20.83
"B2355","Bd",3686,23.99
"B2355","Bp",3687,26.77
"B2355","GLpe",3688,37.02
"B2355","SD",3689,21.33
"B2356","Bd",3694,31.65
"B2356","Bp",3695,33.05
"B2356","GLpe",3696,41.71
"B2356","SD",3697,28.37
"B2357","Bd",3702,22.56
"B2357","Bp",3703,26.25
"B2357","GLpe",3704,38.13
"B2357","SD",3705,20.88
"B2358","Bd",3710,24.03
"B2358","Bp",3711,27.26
"B2358","GLpe",3712,38.03
"B2358","SD",3713,21.11
"B2359","Bd",3718,23.38
"B2359","Bp",3719,26.93
"B2359","GLpe",3720,36.94
"B2359","SD",3721,21.13
"B2360","Bp",3726,24.82
"B2360","SD",3727,19.37
"B2361","Bd",3734,21.7
"B2361","Bp",3735,26.46
"B2361","GLpe",3736,40.18
"B2361","SD",3737,21.07
"B2362","DLS",3742,62.64
"B2362","Ld",3743,50.32
"B2362","MBS",3744,21.04
"B2363","DLS",3747,71.14
"B2363","Ld",3748,54.52
"B2363","MBS",3749,19.94
"B2364","DLS",3752,71.37
"B2364","Ld",3753,50.69
"B2364","MBS",3754,22.61
"B2365","DLS",3757,73.73
"B2365","Ld",3758,55.98
"B2365","MBS",3759,22.87
"B2366","DLS",3762,78.79
"B2366","Ld",3763,63.64
"B2366","MBS",3764,25.35
"B2367","DLS",3767,64.4
"B2367","Ld",3768,50.81
"B2367","MBS",3769,20.44
"B2368","MBS",3772,21.51
"B2369","DLS",3777,70.02
"B2369","Ld",3778,54.58
"B2369","MBS",3779,19.8
"B2370","DLS",3782,67.9
"B2370","Ld",3783,52.9
"B2370","MBS",3784,21.9
"B2371","DLS",3787,73.47
"B2371","Ld",3788,55.31
"B2371","MBS",3789,23.73
"B2372","DLS",3792,71.55
"B2372","Ld",3793,51.15
"B2372","MBS",3794,22.18
"B2373","DLS",3797,68.51
"B2373","Ld",3798,49.76
"B2373","MBS",3799,23.75
"B2374","DLS",3802,79.71
"B2374","Ld",3803,62.91
"B2374","MBS",3804,26.19
"B2375","BFp",3807,71.7
"B2375","Bp",3808,79.19
"B2376","BFp",3813,72.04
"B2376","Bp",3814,77.7
"B2377","BFp",3819,82.07
"B2377","Bp",3820,87.77
"B2378","BFp",3825,70.66
"B2378","Bp",3826,76.88
"B2379","Bd",3831,68.24
"B2380","Bd",3837,66.61
"B2381","Bd",3843,67.1
"B2382","BG",3849,43.48
"B2382","GLP",3850,66.55
"B2382","LG",3851,52.27
"B2382","SLC",3852,48.16
"B2383","BG",3854,52.93
"B2383","GLP",3855,65.85
"B2383","LG",3856,57.59
"B2383","SLC",3857,54.83
"B2384","Bd",3859,54.7
"B2385","Bd",3864,58.81
"B2386","Bd",3869,58.86
"B2387","Bd",3874,61.1
"B2388","Bp",3879,96.12
"B2389","Bd",3884,54.35
"B2390","BPC",3889,42.92
"B2391","BPC",3894,47.91
"B2392","Bd",3899,26.16
"B2392","DC",3900,15.09
"B2392","GLC",3901,144.8
"B2392","SD",3902,10.57
"B2393","Bd",3905,25.47
"B2393","Bp",3906,29.33
"B2393","DC",3907,15.12
"B2393","GLC",3908,146.8
"B2393","SD",3909,10.85
"B2394","Bd",3911,27.47
"B2395","Bd",3917,26.74
"B2396","GLP",3923,23.55
"B2396","SLC",3924,19.53
"B2397","BG",3928,14.37
"B2397","GLP",3929,23.4
"B2397","SLC",3930,19.61
"B2398","Bd",3933,18.17
"B2398","GL",3934,139.6
"B2398","SD",3935,10.71
"B2399","Bd",3938,18.03
"B2399","Bp",3939,27.47
"B2399","GL",3940,140.4
"B2399","SD",3941,10.01
"B2400","DPA",3943,19.9
"B2400","SDO",3944,16.65
"B2401","Bd",3950,34.78
"B2401","BT",3951,32.72
"B2402","Bd",3956,16.42
"B2402","GLl",3957,26.66
"B2402","GLm",3958,25.5
"B2403","Bd",3965,28.44
"B2403","BT",3966,27.49
"B2404","BFp",3971,26.92
"B2404","Bp",3972,29.09
"B2405","BFp",3977,24.95
"B2405","Bp",3978,26.51
"B2406","BG",3983,19.83
"B2406","GLP",3984,31.4
"B2406","SLC",3985,18.75
"B2407","Bd",3988,25
"B2408","GLl",3993,41.85
"B2408","GLm",3994,38.93
"B2409","GLl",4002,41.32
"B2409","GLm",4003,38
"B2410","GLl",4011,43.47
"B2410","GLm",4012,39.69
"B2411","GL",4020,79.29
"B2412","Bfcr",4022,45.52
"B2413","Bd",4023,37.68
"B2413","BT",4024,31.47
"B2414","BT",4029,30.12
"B2415","Bd",4035,38.12
"B2415","BT",4036,31.23
"B2416","LAR",4041,33.82
"B2417","LAR",4043,31.77
"B2418","LAR",4045,30
"B2419","LAR",4047,31.39
"B2420","LAR",4049,33
"B2421","Bd",4051,13.04
"B2421","Bp",4052,15.52
"B2421","GLpe",4053,23.64
"B2421","SD",4054,12.78
"B2422","Bp",4058,27.68
"B2423","Bp",4064,28.88
"B2424","Bp",4070,27.55
"B2425","Bd",4076,33.25
"B2425","GL",4077,151
"B2425","SD",4078,18.59
"B2426","Bd",4082,34.29
"B2426","Bp",4083,31.01
"B2426","GL",4084,158.3
"B2426","SD",4085,18.66
"B2427","SLC",4088,21.05
"B2428","SLC",4093,22.7
"B2429","SLC",4098,19.52
"B2430","SLC",4103,21.46
"B2431","BG",4108,27.35
"B2431","GLP",4109,37.02
"B2431","SLC",4110,25.45
"B2432","BG",4113,24
"B2432","GLP",4114,33.85
"B2432","SLC",4115,23.27
"B2433","SLC",4118,23.35
"B2434","SLC",4123,23.4
"B2435","SLC",4128,24.59
"B2436","BG",4133,24.73
"B2436","GLP",4134,34.67
"B2437","Bd",4137,28.15
"B2438","Bd",4142,28.84
"B2439","Bd",4147,26.16
"B2440","BPC",4152,17.75
"B2440","DPA",4153,29.67
"B2441","BPC",4158,21.9
"B2442","BPC",4163,21.3
"B2443","BPC",4168,19.82
"B2444","BPC",4173,20.07
"B2445","BPC",4178,22.44
"B2445","DPA",4179,40.44
"B2445","SDO",4180,30.35
"B2446","Bfcd",4185,62.72
"B2446","Bfcr",4186,66.47
"B2447","Bfcd",4189,66.69
"B2447","Bfcr",4190,71.18
"B2447","GB",4191,111.07
"B2447","GL",4192,61.4
"B2448","Bfcr",4194,63.52
"B2449","Bd",4195,57.35
"B2451","Bd",4206,46.09
"B2450","Bp",4207,58.4
"B2450","Dp",4208,80
"B2452","Bd",4213,49.76
"B2451","BT",4214,35.65
"B2453","Bd",4219,53.27
"B2452","BT",4220,38.66
"B2454","Bd",4225,56.51
"B2453","BT",4226,41.01
"B2455","Bd",4231,55
"B2454","BT",4232,44.43
"B2456","Bd",4237,12.98
"B2456","GL",4238,69.93
"B2457","Bd",4239,24.98
"B2457","Bp",4240,24.56
"B2457","GL",4241,99.53
"B2458","Bp",4242,18.01
"B2459","GB",4245,28.06
"B2459","GL",4246,45.98
"B2460","LAR",4247,34.78
"B2461","LAR",4249,43.3
"B2462","LAR",4251,44.26
"B2463","Bd",4253,16.07
"B2463","Bp",4254,18.75
"B2463","GLpe",4255,30.2
"B2463","SD",4256,15.31
"B2464","Bd",4260,16.33
"B2464","Bp",4261,19.41
"B2464","GLpe",4262,30.34
"B2464","SD",4263,16.01
"B2465","Bd",4267,42.1
"B2466","BG",4274,36.95
"B2466","GLP",4275,47.74
"B2466","SLC",4276,34.72
"B2467","BG",4279,33.83
"B2467","GLP",4280,50.5
"B2467","SLC",4281,32.98
"B2468","BG",4284,30.75
"B2468","GLP",4285,46.33
"B2468","SLC",4286,30.08
"B2469","Bd",4289,35.42
"B2470","Bd",4294,36.82
"B2471","Bd",4299,37.87
"B2472","Bd",4304,34.58
"B2473","BPC",4309,26.61
"B2473","DPA",4310,48.76
"B2473","SDO",4311,36.51
"B2474","BPC",4316,21.1
"B2474","DPA",4317,36.67
"B2475","BPC",4322,22.65
"B2475","DPA",4323,40.58
"B2476","Bd",4328,44.5
"B2476","GLl",4329,72.5
"B2476","GLm",4330,67.5
"B2476","Dl",4331,40
"B2476","Dm",4332,40.5
"B2477","Bd",4337,45
"B2477","GLl",4338,71.5
"B2477","Dl",4339,39
"B2477","Dm",4340,49.5
"B2478","GLl",4346,70.5
"B2478","GLm",4347,65.5
"B2478","Dl",4348,39.5
"B2478","Dm",4349,39
"B2479","Bd",4355,42
"B2479","GLl",4356,68
"B2479","GLm",4357,63
"B2479","Dl",4358,38
"B2479","Dm",4359,37.5
"B2480","Bfcd",4364,94.5
"B2480","Bfcr",4365,101.5
"B2480","GLF",4366,84
"B2481","Bfcr",4369,94
"B2482","Bd",4370,87.5
"B2482","BT",4371,78.5
"B2483","Bd",4376,86
"B2483","BT",4377,83.5
"B2484","BT",4382,88.5
"B2485","Bd",4388,63.5
"B2486","Bp",4393,44
"B2487","Bd",4399,30.5
"B2487","Bp",4400,33.5
"B2487","SD",4401,27
"B2488","Bd",4407,31
"B2488","Bp",4408,36
"B2488","GLpe",4409,64
"B2488","SD",4410,29.5
"B2489","Bd",4415,28.5
"B2489","Bp",4416,33.5
"B2489","GLpe",4417,64
"B2489","SD",4418,27.5
"B2490","Bd",4423,30.5
"B2490","Bp",4424,31.5
"B2490","GLpe",4425,66.5
"B2490","SD",4426,26
"B2491","Bd",4432,33
"B2491","Bp",4433,34.5
"B2491","GLpe",4434,65.5
"B2491","SD",4435,27.5
"B2492","Bd",4441,29
"B2492","Bp",4442,33
"B2492","SD",4443,27
"B2493","Bd",4450,29
"B2493","Bp",4451,30
"B2493","GLpe",4452,65.5
"B2493","SD",4453,25.5
"B2494","Bd",4459,30
"B2494","Bp",4460,31
"B2494","GLpe",4461,64.5
"B2494","SD",4462,25.5
"B2495","Bd",4468,27.5
"B2495","Bp",4469,30
"B2495","GLpe",4470,63.5
"B2495","SD",4471,24
"B2496","Bp",4477,37.5
"B2496","SD",4478,29.5
"B2497","Bd",4486,31.5
"B2497","Bp",4487,35
"B2497","GL",4488,46
"B2497","SD",4489,27.5
"B2498","Bd",4495,31
"B2498","Bp",4496,35.5
"B2498","GL",4497,44
"B2498","SD",4498,27.5
"B2499","Bd",4504,28.5
"B2499","Bp",4505,31
"B2499","GL",4506,44
"B2499","SD",4507,27
"B2500","Bd",4513,27.5
"B2500","Bp",4514,32
"B2500","GL",4515,43
"B2500","SD",4516,26.5
"B2501","Bd",4522,25.5
"B2501","Bp",4523,30.5
"B2501","GL",4524,42
"B2501","SD",4525,24
"B2502","Bd",4531,25.5
"B2502","Bp",4532,32.5
"B2502","GL",4533,41
"B2502","SD",4534,25
"B2503","Bd",4540,30
"B2503","SD",4541,27
"B2504","Bd",4549,29
"B2504","Bp",4550,35
"B2504","GL",4551,47
"B2504","SD",4552,27.5
"B2505","Bd",4558,27.5
"B2505","Bp",4559,33.5
"B2505","GL",4560,47
"B2505","SD",4561,27
"B2506","Bd",4567,27.5
"B2506","Bp",4568,33
"B2506","GL",4569,47
"B2506","SD",4570,26
"B2507","Bd",4576,28.5
"B2507","Bp",4577,35
"B2507","SD",4578,26
"B2508","Bd",4585,30.5
"B2508","GL",4586,46
"B2508","SD",4587,26.5
"B2509","Bd",4594,29
"B2509","Bp",4595,33.5
"B2509","GL",4596,45.5
"B2509","SD",4597,27.5
"B2510","Bd",4603,29.5
"B2510","Bp",4604,43.5
"B2510","GL",4605,45
"B2510","SD",4606,26.5
"B2511","GL",4612,45
"B2511","SD",4613,26
"B2512","Bd",4621,28.5
"B2512","Bp",4622,33.5
"B2512","GL",4623,44
"B2512","SD",4624,26.5
"B2513","Bd",4630,27.5
"B2513","Bp",4631,33.5
"B2513","GL",4632,44
"B2513","SD",4633,26
"B2514","Bd",4639,26.5
"B2514","Bp",4640,31
"B2514","GL",4641,43
"B2514","SD",4642,25
"B2515","Bp",4648,29.5
"B2515","GL",4649,43
"B2515","SD",4650,24.5
"B2516","Bd",4657,26.5
"B2516","Bp",4658,30.5
"B2516","GL",4659,42
"B2516","SD",4660,24
"B2517","Bd",4666,23.5
"B2517","Bp",4667,27.5
"B2517","GL",4668,41.5
"B2517","SD",4669,22.5
"B2518","Bd",4675,24.5
"B2518","Bp",4676,29
"B2518","GL",4677,41
"B2518","SD",4678,24
"B2519","Bd",4684,23
"B2519","Bp",4685,27.5
"B2519","GL",4686,37.5
"B2519","SD",4687,21.5
"B2520","DLS",4693,79.5
"B2520","Ld",4694,56
"B2520","MBS",4695,25
"B2521","DLS",4698,78.5
"B2521","Ld",4699,60
"B2521","MBS",4700,28.5
"B2522","DLS",4703,78
"B2522","Ld",4704,58.5
"B2522","MBS",4705,31
"B2523","DLS",4708,74.5
"B2523","Ld",4709,59
"B2523","MBS",4710,25
