"BoneID","Element","PhaseCode","Sex","TaxonCode"
"B8484","Metacarpal","ABL","Undet","bosprim"
"B8485","Metacarpal","ABL","Undet","bosprim"
"B8486","Metacarpal","ABL","Undet","bosprim"
"B8487","Metacarpal","ABL","Undet","bosprim"
"B8488","Metacarpal","ABL","Undet","bosprim"
"B8489","Metacarpal","ABL","Undet","bosprim"
"B8490","Metatarsal","ABL","Undet","bosprim"
"B8491","Metatarsal","ABL","Undet","bosprim"
"B8492","Metatarsal","ABL","Undet","bosprim"
"B8493","Os Centrotarsale","ABL","Undet","bosprim"
"B8494","Os Centrotarsale","ABL","Undet","bosprim"
"B8495","Pelvis","ABL","Undet","bosprim"
"B8496","PH1 ant","ABL","Undet","bosprim"
"B8497","Radius","ABL","Undet","bosprim"
"B8498","Radius","ABL","Undet","bosprim"
"B8499","Scapula","ABL","Undet","bosprim"
"B8500","Scapula","ABL","Undet","bosprim"
"B8501","Scapula","ABL","Undet","bosprim"
"B8502","Scapula","ABL","Undet","bosprim"
"B8503","Tibia","ABL","Undet","bosprim"
"B8504","Tibia","ABL","Undet","bosprim"
"B8505","Tibia","ABL","Undet","bosprim"
"B8506","Tibia","ABL","Undet","bosprim"
"B8507","Ulna","ABL","Undet","bosprim"
"B8508","Ulna","ABL","Undet","bosprim"
"B8509","Astragalus","ABL","Undet","bostaur"
"B8510","Astragalus","ABL","Undet","bostaur"
"B8511","Astragalus","ABL","Undet","bostaur"
"B8512","Astragalus","ABL","Undet","bostaur"
"B8513","Astragalus","ABL","Undet","bostaur"
"B8514","Astragalus","ABL","Undet","bostaur"
"B8515","Astragalus","ABL","Undet","bostaur"
"B8516","Astragalus","ABL","Undet","bostaur"
"B8517","Astragalus","ABL","Undet","bostaur"
"B8518","Astragalus","ABL","Undet","bostaur"
"B8519","Astragalus","ABL","Undet","bostaur"
"B8520","Astragalus","ABL","Undet","bostaur"
"B8521","Astragalus","ABL","Undet","bostaur"
"B8522","Astragalus","ABL","Undet","bostaur"
"B8523","Astragalus","ABL","Undet","bostaur"
"B8524","Astragalus","ABL","Undet","bostaur"
"B8525","Astragalus","ABL","Undet","bostaur"
"B8526","Astragalus","ABL","Undet","bostaur"
"B8527","Astragalus","ABL","Undet","bostaur"
"B8528","Astragalus","ABL","Undet","bostaur"
"B8529","Astragalus","ABL","Undet","bostaur"
"B8530","Astragalus","ABL","Undet","bostaur"
"B8531","Astragalus","ABL","Undet","bostaur"
"B8532","Astragalus","ABL","Undet","bostaur"
"B8533","Astragalus","ABL","Undet","bostaur"
"B8534","Astragalus","ABL","Undet","bostaur"
"B8535","Astragalus","ABL","Undet","bostaur"
"B8536","Astragalus","ABL","Undet","bostaur"
"B8537","Astragalus","ABL","Undet","bostaur"
"B8538","Astragalus","ABL","Undet","bostaur"
"B8539","Astragalus","ABL","Undet","bostaur"
"B8540","Astragalus","ABL","Undet","bostaur"
"B8541","Astragalus","ABL","Undet","bostaur"
"B8542","Astragalus","ABL","Undet","bostaur"
"B8543","Astragalus","ABL","Undet","bostaur"
"B8544","Astragalus","ABL","Undet","bostaur"
"B8545","Astragalus","ABL","Undet","bostaur"
"B8546","Astragalus","ABL","Undet","bostaur"
"B8547","Astragalus","ABL","Undet","bostaur"
"B8548","Astragalus","ABL","Undet","bostaur"
"B8549","Astragalus","ABL","Undet","bostaur"
"B8550","Astragalus","ABL","Undet","bostaur"
"B8551","Astragalus","ABL","Undet","bostaur"
"B8552","Astragalus","ABL","Undet","bostaur"
"B8553","Astragalus","ABL","Undet","bostaur"
"B8554","Astragalus","ABL","Undet","bostaur"
"B8555","Astragalus","ABL","Undet","bostaur"
"B8556","Astragalus","ABL","Undet","bostaur"
"B8558","Astragalus","ABL","Undet","bostaur"
"B8559","Astragalus","ABL","Undet","bostaur"
"B8560","Astragalus","ABL","Undet","bostaur"
"B8561","Astragalus","ABL","Undet","bostaur"
"B8562","Astragalus","ABL","Undet","bostaur"
"B8563","Astragalus","ABL","Undet","bostaur"
"B8564","Atlas","ABL","Undet","bostaur"
"B8565","Atlas","ABL","Undet","bostaur"
"B8566","Atlas","ABL","Undet","bostaur"
"B8567","Atlas","ABL","Undet","bostaur"
"B8568","Atlas","ABL","Undet","bostaur"
"B8569","Atlas","ABL","Undet","bostaur"
"B8570","Atlas","ABL","Undet","bostaur"
"B8571","Atlas","ABL","Undet","bostaur"
"B8572","Calcaneus","ABL","Undet","bostaur"
"B8573","Calcaneus","ABL","Undet","bostaur"
"B8574","Calcaneus","ABL","Undet","bostaur"
"B8575","Calcaneus","ABL","Undet","bostaur"
"B8576","Calcaneus","ABL","Undet","bostaur"
"B8577","Calcaneus","ABL","Undet","bostaur"
"B8578","Calcaneus","ABL","Undet","bostaur"
"B8579","Calcaneus","ABL","Undet","bostaur"
"B8580","Calcaneus","ABL","Undet","bostaur"
"B8581","Calcaneus","ABL","Undet","bostaur"
"B8582","Calcaneus","ABL","Undet","bostaur"
"B8583","Calcaneus","ABL","Undet","bostaur"
"B8584","Calcaneus","ABL","Undet","bostaur"
"B8585","Calcaneus","ABL","Undet","bostaur"
"B8586","Calcaneus","ABL","Undet","bostaur"
"B8587","Calcaneus","ABL","Undet","bostaur"
"B8588","Calcaneus","ABL","Undet","bostaur"
"B8589","Calcaneus","ABL","Undet","bostaur"
"B8590","Calcaneus","ABL","Undet","bostaur"
"B8591","Calcaneus","ABL","Undet","bostaur"
"B8592","Calcaneus","ABL","Undet","bostaur"
"B8593","Calcaneus","ABL","Undet","bostaur"
"B8594","Calcaneus","ABL","Undet","bostaur"
"B8595","Calcaneus","ABL","Undet","bostaur"
"B8596","Axis","ABL","Undet","bostaur"
"B8597","Axis","ABL","Undet","bostaur"
"B8598","Axis","ABL","Undet","bostaur"
"B8599","Axis","ABL","Undet","bostaur"
"B8600","Axis","ABL","Undet","bostaur"
"B8601","Axis","ABL","Undet","bostaur"
"B8602","Axis","ABL","Undet","bostaur"
"B8603","Femur","ABL","Undet","bostaur"
"B8604","Femur","ABL","Undet","bostaur"
"B8605","Femur","ABL","Undet","bostaur"
"B8606","Femur","ABL","Undet","bostaur"
"B8607","Femur","ABL","Undet","bostaur"
"B8608","Femur","ABL","Undet","bostaur"
"B8609","Femur","ABL","Undet","bostaur"
"B8610","Femur","ABL","Undet","bostaur"
"B8611","Femur","ABL","Undet","bostaur"
"B8612","Femur","ABL","Undet","bostaur"
"B8613","Femur","ABL","Undet","bostaur"
"B8614","Femur","ABL","Undet","bostaur"
"B8615","Femur","ABL","Undet","bostaur"
"B8616","Femur","ABL","Undet","bostaur"
"B8617","Femur","ABL","Undet","bostaur"
"B8618","Femur","ABL","Undet","bostaur"
"B8619","Femur","ABL","Undet","bostaur"
"B8620","Femur","ABL","Undet","bostaur"
"B8621","Femur","ABL","Undet","bostaur"
"B8622","Femur","ABL","Undet","bostaur"
"B8623","Femur","ABL","Undet","bostaur"
"B8624","Femur","ABL","Undet","bostaur"
"B8625","Femur","ABL","Undet","bostaur"
"B8626","Femur","ABL","Undet","bostaur"
"B8627","Femur","ABL","Undet","bostaur"
"B8628","Femur","ABL","Undet","bostaur"
"B8629","Femur","ABL","Undet","bostaur"
"B8630","Humerus","ABL","Undet","bostaur"
"B8631","Humerus","ABL","Undet","bostaur"
"B8632","Humerus","ABL","Undet","bostaur"
"B8633","Humerus","ABL","Undet","bostaur"
"B8634","Humerus","ABL","Undet","bostaur"
"B8635","Humerus","ABL","Undet","bostaur"
"B8636","Humerus","ABL","Undet","bostaur"
"B8637","Humerus","ABL","Undet","bostaur"
"B8638","Humerus","ABL","Undet","bostaur"
"B8639","Humerus","ABL","Undet","bostaur"
"B8640","Humerus","ABL","Undet","bostaur"
"B8641","Humerus","ABL","Undet","bostaur"
"B8642","Humerus","ABL","Undet","bostaur"
"B8643","Humerus","ABL","Undet","bostaur"
"B8644","Humerus","ABL","Undet","bostaur"
"B8645","Humerus","ABL","Undet","bostaur"
"B8646","Humerus","ABL","Undet","bostaur"
"B8647","Humerus","ABL","Undet","bostaur"
"B8648","Humerus","ABL","Undet","bostaur"
"B8649","Humerus","ABL","Undet","bostaur"
"B8650","Humerus","ABL","Undet","bostaur"
"B8651","Humerus","ABL","Undet","bostaur"
"B8652","Humerus","ABL","Undet","bostaur"
"B8653","Humerus","ABL","Undet","bostaur"
"B8654","Humerus","ABL","Undet","bostaur"
"B8655","Humerus","ABL","Undet","bostaur"
"B8656","Humerus","ABL","Undet","bostaur"
"B8657","Humerus","ABL","Undet","bostaur"
"B8658","Humerus","ABL","Undet","bostaur"
"B8659","Humerus","ABL","Undet","bostaur"
"B8660","Humerus","ABL","Undet","bostaur"
"B8661","Humerus","ABL","Undet","bostaur"
"B8662","Humerus","ABL","Undet","bostaur"
"B8663","Humerus","ABL","Undet","bostaur"
"B8664","Humerus","ABL","Undet","bostaur"
"B8665","Humerus","ABL","Undet","bostaur"
"B8666","Humerus","ABL","Undet","bostaur"
"B8667","Humerus","ABL","Undet","bostaur"
"B8668","Humerus","ABL","Undet","bostaur"
"B8669","Humerus","ABL","Undet","bostaur"
"B8670","Humerus","ABL","Undet","bostaur"
"B8671","Humerus","ABL","Undet","bostaur"
"B8672","Humerus","ABL","Undet","bostaur"
"B8673","Humerus","ABL","Undet","bostaur"
"B8674","Humerus","ABL","Undet","bostaur"
"B8675","Humerus","ABL","Undet","bostaur"
"B8676","Humerus","ABL","Undet","bostaur"
"B8677","Metacarpal","ABL","Undet","bostaur"
"B8678","Metacarpal","ABL","Undet","bostaur"
"B8679","Metacarpal","ABL","Undet","bostaur"
"B8680","Metacarpal","ABL","Undet","bostaur"
"B8681","Metacarpal","ABL","Undet","bostaur"
"B8682","Metacarpal","ABL","Undet","bostaur"
"B8683","Metacarpal","ABL","Undet","bostaur"
"B8684","Metacarpal","ABL","Undet","bostaur"
"B8685","Metacarpal","ABL","Undet","bostaur"
"B8686","Metacarpal","ABL","Undet","bostaur"
"B8687","Metacarpal","ABL","Undet","bostaur"
"B8688","Metacarpal","ABL","Undet","bostaur"
"B8689","Metacarpal","ABL","Undet","bostaur"
"B8690","Metacarpal","ABL","Undet","bostaur"
"B8691","Metacarpal","ABL","Undet","bostaur"
"B8692","Metacarpal","ABL","Undet","bostaur"
"B8693","Metacarpal","ABL","Undet","bostaur"
"B8694","Metacarpal","ABL","Undet","bostaur"
"B8695","Metacarpal","ABL","Undet","bostaur"
"B8696","Metacarpal","ABL","Undet","bostaur"
"B8697","Metacarpal","ABL","Undet","bostaur"
"B8698","Metacarpal","ABL","Undet","bostaur"
"B8699","Metacarpal","ABL","Undet","bostaur"
"B8700","Metacarpal","ABL","Undet","bostaur"
"B8701","Metacarpal","ABL","Undet","bostaur"
"B8702","Metacarpal","ABL","Undet","bostaur"
"B8703","Metacarpal","ABL","Undet","bostaur"
"B8704","Metacarpal","ABL","Undet","bostaur"
"B8705","Metacarpal","ABL","Undet","bostaur"
"B8706","Metacarpal","ABL","Undet","bostaur"
"B8707","Metacarpal","ABL","Undet","bostaur"
"B8708","Metacarpal","ABL","Undet","bostaur"
"B8709","Metacarpal","ABL","Undet","bostaur"
"B8710","Metacarpal","ABL","Undet","bostaur"
"B8711","Metacarpal","ABL","Undet","bostaur"
"B8712","Metacarpal","ABL","Undet","bostaur"
"B8713","Metacarpal","ABL","Undet","bostaur"
"B8714","Metacarpal","ABL","Undet","bostaur"
"B8715","Metacarpal","ABL","Undet","bostaur"
"B8716","Metacarpal","ABL","Undet","bostaur"
"B8717","Metatarsal","ABL","Undet","bostaur"
"B8718","Metatarsal","ABL","Undet","bostaur"
"B8719","Metatarsal","ABL","Undet","bostaur"
"B8720","Metatarsal","ABL","Undet","bostaur"
"B8721","Metatarsal","ABL","Undet","bostaur"
"B8722","Metatarsal","ABL","Undet","bostaur"
"B8723","Metatarsal","ABL","Undet","bostaur"
"B8724","Metatarsal","ABL","Undet","bostaur"
"B8725","Metatarsal","ABL","Undet","bostaur"
"B8726","Metatarsal","ABL","Undet","bostaur"
"B8727","Metatarsal","ABL","Undet","bostaur"
"B8728","Metatarsal","ABL","Undet","bostaur"
"B8729","Metatarsal","ABL","Undet","bostaur"
"B8730","Metatarsal","ABL","Undet","bostaur"
"B8731","Metatarsal","ABL","Undet","bostaur"
"B8732","Metatarsal","ABL","Undet","bostaur"
"B8733","Metatarsal","ABL","Undet","bostaur"
"B8734","Metatarsal","ABL","Undet","bostaur"
"B8735","Metatarsal","ABL","Undet","bostaur"
"B8736","Metatarsal","ABL","Undet","bostaur"
"B8737","Metatarsal","ABL","Undet","bostaur"
"B8738","Metatarsal","ABL","Undet","bostaur"
"B8739","Metatarsal","ABL","Undet","bostaur"
"B8740","Metatarsal","ABL","Undet","bostaur"
"B8741","Metatarsal","ABL","Undet","bostaur"
"B8742","Metatarsal","ABL","Undet","bostaur"
"B8743","Metatarsal","ABL","Undet","bostaur"
"B8744","Metatarsal","ABL","Undet","bostaur"
"B8745","Metatarsal","ABL","Undet","bostaur"
"B8746","Metatarsal","ABL","Undet","bostaur"
"B8747","Metatarsal","ABL","Undet","bostaur"
"B8748","Metatarsal","ABL","Undet","bostaur"
"B8749","Metatarsal","ABL","Undet","bostaur"
"B8750","Metatarsal","ABL","Undet","bostaur"
"B8751","Metatarsal","ABL","Undet","bostaur"
"B8752","Metatarsal","ABL","Undet","bostaur"
"B8753","Metatarsal","ABL","Undet","bostaur"
"B8754","Metatarsal","ABL","Undet","bostaur"
"B8755","Metatarsal","ABL","Undet","bostaur"
"B8756","Metatarsal","ABL","Undet","bostaur"
"B8757","Metatarsal","ABL","Undet","bostaur"
"B8758","Metatarsal","ABL","Undet","bostaur"
"B8759","Metatarsal","ABL","Undet","bostaur"
"B8760","Metatarsal","ABL","Undet","bostaur"
"B8761","Os Centrotarsale","ABL","Undet","bostaur"
"B8762","Os Centrotarsale","ABL","Undet","bostaur"
"B8763","Os Centrotarsale","ABL","Undet","bostaur"
"B8764","Os Centrotarsale","ABL","Undet","bostaur"
"B8765","Os Centrotarsale","ABL","Undet","bostaur"
"B8766","Os Centrotarsale","ABL","Undet","bostaur"
"B8767","Os Centrotarsale","ABL","Undet","bostaur"
"B8768","Os Centrotarsale","ABL","Undet","bostaur"
"B8769","Os Centrotarsale","ABL","Undet","bostaur"
"B8770","Os Centrotarsale","ABL","Undet","bostaur"
"B8771","Os Centrotarsale","ABL","Undet","bostaur"
"B8772","Os Centrotarsale","ABL","Undet","bostaur"
"B8773","Os Centrotarsale","ABL","Undet","bostaur"
"B8774","Os Centrotarsale","ABL","Undet","bostaur"
"B8775","Os Centrotarsale","ABL","Undet","bostaur"
"B8776","Os Centrotarsale","ABL","Undet","bostaur"
"B8777","Os Centrotarsale","ABL","Undet","bostaur"
"B8778","Os Centrotarsale","ABL","Undet","bostaur"
"B8779","Os Centrotarsale","ABL","Undet","bostaur"
"B8780","Os Centrotarsale","ABL","Undet","bostaur"
"B8781","Os Centrotarsale","ABL","Undet","bostaur"
"B8782","Os Centrotarsale","ABL","Undet","bostaur"
"B8783","Os Centrotarsale","ABL","Undet","bostaur"
"B8784","Os Centrotarsale","ABL","Undet","bostaur"
"B8785","Os Centrotarsale","ABL","Undet","bostaur"
"B8786","Os Centrotarsale","ABL","Undet","bostaur"
"B8787","Os Centrotarsale","ABL","Undet","bostaur"
"B8788","Os Centrotarsale","ABL","Undet","bostaur"
"B8789","Os Centrotarsale","ABL","Undet","bostaur"
"B8790","Os Centrotarsale","ABL","Undet","bostaur"
"B8791","Os Centrotarsale","ABL","Undet","bostaur"
"B8792","Os Centrotarsale","ABL","Undet","bostaur"
"B8793","Os Centrotarsale","ABL","Undet","bostaur"
"B8794","Os Centrotarsale","ABL","Undet","bostaur"
"B8795","Os Centrotarsale","ABL","Undet","bostaur"
"B8796","Os Centrotarsale","ABL","Undet","bostaur"
"B8797","Os Centrotarsale","ABL","Undet","bostaur"
"B8798","Patella","ABL","Undet","bostaur"
"B8799","Patella","ABL","Undet","bostaur"
"B8800","Patella","ABL","Undet","bostaur"
"B8801","Patella","ABL","Undet","bostaur"
"B8802","Patella","ABL","Undet","bostaur"
"B8803","Patella","ABL","Undet","bostaur"
"B8804","Patella","ABL","Undet","bostaur"
"B8805","Patella","ABL","Undet","bostaur"
"B8806","Patella","ABL","Undet","bostaur"
"B8807","Patella","ABL","Undet","bostaur"
"B8808","Patella","ABL","Undet","bostaur"
"B8809","Patella","ABL","Undet","bostaur"
"B8810","Patella","ABL","Undet","bostaur"
"B8811","Patella","ABL","Undet","bostaur"
"B8812","Patella","ABL","Undet","bostaur"
"B8813","Patella","ABL","Undet","bostaur"
"B8814","Patella","ABL","Undet","bostaur"
"B8815","Patella","ABL","Undet","bostaur"
"B8816","Patella","ABL","Undet","bostaur"
"B8817","Patella","ABL","Undet","bostaur"
"B8818","Patella","ABL","Undet","bostaur"
"B8819","Patella","ABL","Undet","bostaur"
"B8820","PH1","ABL","Undet","bostaur"
"B8821","PH1","ABL","Undet","bostaur"
"B8822","PH1","ABL","Undet","bostaur"
"B8823","PH1","ABL","Undet","bostaur"
"B8824","PH1","ABL","Undet","bostaur"
"B8825","PH1 ant","ABL","Undet","bostaur"
"B8826","PH1 ant","ABL","Undet","bostaur"
"B8827","PH1 ant","ABL","Undet","bostaur"
"B8828","PH1 ant","ABL","Undet","bostaur"
"B8829","PH1 ant","ABL","Undet","bostaur"
"B8830","PH1 ant","ABL","Undet","bostaur"
"B8831","PH1 ant","ABL","Undet","bostaur"
"B8832","PH1 ant","ABL","Undet","bostaur"
"B8833","PH1 ant","ABL","Undet","bostaur"
"B8834","PH1 ant","ABL","Undet","bostaur"
"B8835","PH1 ant","ABL","Undet","bostaur"
"B8836","PH1 ant","ABL","Undet","bostaur"
"B8837","PH1 ant","ABL","Undet","bostaur"
"B8838","PH1 ant","ABL","Undet","bostaur"
"B8839","PH1 ant","ABL","Undet","bostaur"
"B8840","PH1 ant","ABL","Undet","bostaur"
"B8841","PH1 ant","ABL","Undet","bostaur"
"B8842","PH1 ant","ABL","Undet","bostaur"
"B8843","PH1 ant","ABL","Undet","bostaur"
"B8844","PH1 ant","ABL","Undet","bostaur"
"B8845","PH1 ant","ABL","Undet","bostaur"
"B8846","PH1 ant","ABL","Undet","bostaur"
"B8847","PH1 ant","ABL","Undet","bostaur"
"B8848","PH1 ant","ABL","Undet","bostaur"
"B8849","PH1 ant","ABL","Undet","bostaur"
"B8850","PH1 ant","ABL","Undet","bostaur"
"B8851","PH1 ant","ABL","Undet","bostaur"
"B8852","PH1 ant","ABL","Undet","bostaur"
"B8853","PH1 ant","ABL","Undet","bostaur"
"B8854","PH1 ant","ABL","Undet","bostaur"
"B8855","PH1 ant","ABL","Undet","bostaur"
"B8856","PH1 ant","ABL","Undet","bostaur"
"B8857","PH1 ant","ABL","Undet","bostaur"
"B8858","PH1 ant","ABL","Undet","bostaur"
"B8859","PH1 ant","ABL","Undet","bostaur"
"B8860","PH1 ant","ABL","Undet","bostaur"
"B8861","PH1 ant","ABL","Undet","bostaur"
"B8862","PH1 ant","ABL","Undet","bostaur"
"B8863","PH1 ant","ABL","Undet","bostaur"
"B8864","PH1 ant","ABL","Undet","bostaur"
"B8865","PH1 ant","ABL","Undet","bostaur"
"B8866","PH1 ant","ABL","Undet","bostaur"
"B8867","PH1 ant","ABL","Undet","bostaur"
"B8868","PH1 ant","ABL","Undet","bostaur"
"B8869","PH1 ant","ABL","Undet","bostaur"
"B8870","PH1 ant","ABL","Undet","bostaur"
"B8871","PH1 ant","ABL","Undet","bostaur"
"B8872","PH1 ant","ABL","Undet","bostaur"
"B8873","PH1 ant","ABL","Undet","bostaur"
"B8874","PH1 ant","ABL","Undet","bostaur"
"B8875","PH1 ant","ABL","Undet","bostaur"
"B8876","PH1 ant","ABL","Undet","bostaur"
"B8877","PH1 ant","ABL","Undet","bostaur"
"B8878","PH1 ant","ABL","Undet","bostaur"
"B8879","PH1 ant","ABL","Undet","bostaur"
"B8880","PH1 ant","ABL","Undet","bostaur"
"B8881","PH1 ant","ABL","Undet","bostaur"
"B8882","PH1 ant","ABL","Undet","bostaur"
"B8883","PH1 ant","ABL","Undet","bostaur"
"B8884","PH1 ant","ABL","Undet","bostaur"
"B8885","PH1 ant","ABL","Undet","bostaur"
"B8886","PH1 ant","ABL","Undet","bostaur"
"B8887","PH1 post","ABL","Undet","bostaur"
"B8888","PH1 post","ABL","Undet","bostaur"
"B8889","PH1 post","ABL","Undet","bostaur"
"B8890","PH1 post","ABL","Undet","bostaur"
"B8891","PH1 post","ABL","Undet","bostaur"
"B8892","PH1 post","ABL","Undet","bostaur"
"B8893","PH1 post","ABL","Undet","bostaur"
"B8894","PH1 post","ABL","Undet","bostaur"
"B8895","PH1 post","ABL","Undet","bostaur"
"B8896","PH1 post","ABL","Undet","bostaur"
"B8897","PH1 post","ABL","Undet","bostaur"
"B8898","PH1 post","ABL","Undet","bostaur"
"B8899","PH1 post","ABL","Undet","bostaur"
"B8900","PH1 post","ABL","Undet","bostaur"
"B8901","PH1 post","ABL","Undet","bostaur"
"B8902","PH1 post","ABL","Undet","bostaur"
"B8903","PH1 post","ABL","Undet","bostaur"
"B8904","PH1 post","ABL","Undet","bostaur"
"B8905","PH1 post","ABL","Undet","bostaur"
"B8906","PH1 post","ABL","Undet","bostaur"
"B8907","PH1 post","ABL","Undet","bostaur"
"B8908","PH1 post","ABL","Undet","bostaur"
"B8909","PH1 post","ABL","Undet","bostaur"
"B8910","PH1 post","ABL","Undet","bostaur"
"B8911","PH1 post","ABL","Undet","bostaur"
"B8912","PH1 post","ABL","Undet","bostaur"
"B8913","PH1 post","ABL","Undet","bostaur"
"B8914","PH1 post","ABL","Undet","bostaur"
"B8915","PH1 post","ABL","Undet","bostaur"
"B8916","PH1 post","ABL","Undet","bostaur"
"B8917","PH1 post","ABL","Undet","bostaur"
"B8918","PH1 post","ABL","Undet","bostaur"
"B8919","PH1 post","ABL","Undet","bostaur"
"B8920","PH1 post","ABL","Undet","bostaur"
"B8921","PH1 post","ABL","Undet","bostaur"
"B8922","PH1 post","ABL","Undet","bostaur"
"B8923","PH1 post","ABL","Undet","bostaur"
"B8924","PH1 post","ABL","Undet","bostaur"
"B8925","PH1 post","ABL","Undet","bostaur"
"B8926","PH1 post","ABL","Undet","bostaur"
"B8927","PH1 post","ABL","Undet","bostaur"
"B8928","PH1 post","ABL","Undet","bostaur"
"B8929","PH1 post","ABL","Undet","bostaur"
"B8930","PH1 post","ABL","Undet","bostaur"
"B8931","PH1 post","ABL","Undet","bostaur"
"B8932","PH1 post","ABL","Undet","bostaur"
"B8933","PH1 post","ABL","Undet","bostaur"
"B8934","PH1 post","ABL","Undet","bostaur"
"B8935","PH1 post","ABL","Undet","bostaur"
"B8936","PH1 post","ABL","Undet","bostaur"
"B8937","PH1 post","ABL","Undet","bostaur"
"B8938","PH1 post","ABL","Undet","bostaur"
"B8939","PH1 post","ABL","Undet","bostaur"
"B8940","PH1 post","ABL","Undet","bostaur"
"B8941","PH1 post","ABL","Undet","bostaur"
"B8942","PH1 post","ABL","Undet","bostaur"
"B8943","PH1 post","ABL","Undet","bostaur"
"B8944","PH1 post","ABL","Undet","bostaur"
"B8945","PH1 post","ABL","Undet","bostaur"
"B8946","PH1 post","ABL","Undet","bostaur"
"B8947","PH1 post","ABL","Undet","bostaur"
"B8948","PH1 post","ABL","Undet","bostaur"
"B8949","PH1 post","ABL","Undet","bostaur"
"B8950","PH1 post","ABL","Undet","bostaur"
"B8951","PH1 post","ABL","Undet","bostaur"
"B8952","PH1 post","ABL","Undet","bostaur"
"B8953","PH1 post","ABL","Undet","bostaur"
"B8954","PH1 post","ABL","Undet","bostaur"
"B8955","PH1 post","ABL","Undet","bostaur"
"B8956","PH1 post","ABL","Undet","bostaur"
"B8957","PH2 ant","ABL","Undet","bostaur"
"B8958","PH2 ant","ABL","Undet","bostaur"
"B8959","PH2 ant","ABL","Undet","bostaur"
"B8960","PH2 ant","ABL","Undet","bostaur"
"B8961","PH2 ant","ABL","Undet","bostaur"
"B8962","PH2 ant","ABL","Undet","bostaur"
"B8963","PH2 ant","ABL","Undet","bostaur"
"B8964","PH2 ant","ABL","Undet","bostaur"
"B8965","PH2 ant","ABL","Undet","bostaur"
"B8966","PH2 ant","ABL","Undet","bostaur"
"B8967","PH2 ant","ABL","Undet","bostaur"
"B8968","PH2 ant","ABL","Undet","bostaur"
"B8969","PH2 ant","ABL","Undet","bostaur"
"B8970","PH2 ant","ABL","Undet","bostaur"
"B8971","PH2 ant","ABL","Undet","bostaur"
"B8972","PH2 ant","ABL","Undet","bostaur"
"B8973","PH2 ant","ABL","Undet","bostaur"
"B8974","PH2 ant","ABL","Undet","bostaur"
"B8975","PH2 ant","ABL","Undet","bostaur"
"B8976","PH2 ant","ABL","Undet","bostaur"
"B8977","PH2 ant","ABL","Undet","bostaur"
"B8978","PH2 ant","ABL","Undet","bostaur"
"B8979","PH2 ant","ABL","Undet","bostaur"
